id,temporada,kind,zx,zy,xt
da8g61fdeuuqqeldh3rgba2hg,2025-2026,prev,6,2,0.00646
da8g61fdeuuqqeldh3rgba2hg,2025-2026,prev,6,3,0.00328
da8g61fdeuuqqeldh3rgba2hg,2025-2026,prev,6,4,0.00332
da8g61fdeuuqqeldh3rgba2hg,2025-2026,prev,6,5,0.00325
633lall32f9p10jucze2k37ro,2025-2026,prev,0,4,0.19538
633lall32f9p10jucze2k37ro,2025-2026,prev,1,0,0.01085
633lall32f9p10jucze2k37ro,2025-2026,prev,1,4,0.08402
633lall32f9p10jucze2k37ro,2025-2026,prev,1,5,0.03435
633lall32f9p10jucze2k37ro,2025-2026,prev,1,6,0.03256
633lall32f9p10jucze2k37ro,2025-2026,prev,2,1,0.02453
633lall32f9p10jucze2k37ro,2025-2026,prev,3,0,0.00614
633lall32f9p10jucze2k37ro,2025-2026,prev,3,7,0.00643
633lall32f9p10jucze2k37ro,2025-2026,prev,4,0,0.00423
633lall32f9p10jucze2k37ro,2025-2026,prev,4,5,0.0059
633lall32f9p10jucze2k37ro,2025-2026,prev,5,1,0.00384
633lall32f9p10jucze2k37ro,2025-2026,prev,5,3,0.00422
633lall32f9p10jucze2k37ro,2025-2026,prev,5,5,0.0086
633lall32f9p10jucze2k37ro,2025-2026,prev,5,6,0.00388
633lall32f9p10jucze2k37ro,2025-2026,prev,6,3,0.00328
633lall32f9p10jucze2k37ro,2025-2026,prev,7,6,0.00474
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,0,2,0.1403
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,0,3,1.62355
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,0,4,2.53994
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,0,5,0.52526
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,0,6,0.07032
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,0,7,0.04486
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,1,2,0.03329
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,1,3,0.75586
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,1,4,0.75614
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,1,5,0.34347
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,1,6,0.14652
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,1,7,0.07872
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,2,3,0.08138
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,2,4,0.22726
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,2,5,0.17576
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,2,6,0.10811
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,2,7,0.13341
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,3,3,0.04359
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,3,4,0.03248
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,3,5,0.01929
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,3,6,0.0587
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,3,7,0.02571
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,4,3,0.0064
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,4,4,0.01281
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,4,5,0.0236
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,4,6,0.0213
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,4,7,0.01302
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,5,2,0.00427
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,5,4,0.00431
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,5,5,0.01719
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,5,6,0.00775
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,5,7,0.00654
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,6,4,0.00332
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,6,5,0.00649
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,6,6,0.00893
8h4jv2n2b8w3hmn4oec3tvevo,2025-2026,prev,7,7,0.01804
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,0,0,0.01101
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,0,2,0.03508
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,0,3,0.20294
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,1,0,0.03254
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,1,1,0.0158
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,1,2,0.16646
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,1,3,0.25196
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,1,4,0.08402
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,1,5,0.03435
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,2,1,0.01226
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,2,2,0.01718
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,2,3,0.05426
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,2,4,0.02841
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,2,5,0.08788
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,3,1,0.00814
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,3,2,0.00953
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,3,3,0.03269
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,3,6,0.00839
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,4,0,0.00423
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,4,1,0.02094
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,4,2,0.01174
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,4,4,0.0064
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,4,5,0.0059
eouwziiusxkpmhn5m1fj9vyms,2025-2026,prev,6,3,0.00328
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,0,0,0.02203
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,0,1,0.06911
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,0,2,0.21045
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,0,3,0.60883
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,0,4,0.78152
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,0,5,0.03502
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,0,6,0.03516
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,1,0,0.04339
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,1,1,0.07902
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,1,2,0.26633
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,1,3,0.25196
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,1,4,0.16803
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,1,5,0.03435
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,1,6,0.03256
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,1,7,0.01124
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,2,0,0.02694
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,2,1,0.03679
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,2,2,0.01718
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,2,3,0.02713
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,2,4,0.05681
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,2,7,0.00953
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,3,0,0.043
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,3,1,0.04885
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,3,2,0.03811
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,3,3,0.02179
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,3,4,0.01083
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,3,5,0.00965
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,3,7,0.00643
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,4,0,0.02539
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,4,1,0.00524
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,4,3,0.0064
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,5,2,0.00855
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,5,6,0.00388
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,6,0,0.00493
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,6,6,0.00325
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,7,0,0.00394
7atxpldexe9adg8ft1wbjndud,2025-2026,prev,7,1,0.00468
2zfl3uasstx4eknstbzcsg7is,2025-2026,prev,0,1,0.01728
2zfl3uasstx4eknstbzcsg7is,2025-2026,prev,0,2,0.03508
2zfl3uasstx4eknstbzcsg7is,2025-2026,prev,1,1,0.0158
2zfl3uasstx4eknstbzcsg7is,2025-2026,prev,1,4,0.08402
2zfl3uasstx4eknstbzcsg7is,2025-2026,prev,3,0,0.00614
2zfl3uasstx4eknstbzcsg7is,2025-2026,prev,4,1,0.01047
2zfl3uasstx4eknstbzcsg7is,2025-2026,prev,4,6,0.00532
2zfl3uasstx4eknstbzcsg7is,2025-2026,prev,4,7,0.00434
2zfl3uasstx4eknstbzcsg7is,2025-2026,prev,6,2,0.00323
2zfl3uasstx4eknstbzcsg7is,2025-2026,prev,6,3,0.00328
2zfl3uasstx4eknstbzcsg7is,2025-2026,prev,6,5,0.00325
7c0y2e3949kvohxadzfbmct7t,2025-2026,prev,0,2,0.03508
7c0y2e3949kvohxadzfbmct7t,2025-2026,prev,1,2,0.09987
7c0y2e3949kvohxadzfbmct7t,2025-2026,prev,1,4,0.08402
7c0y2e3949kvohxadzfbmct7t,2025-2026,prev,2,4,0.02841
7c0y2e3949kvohxadzfbmct7t,2025-2026,prev,3,1,0.00814
9h8360hvhlnf1vs3grz3vg1ec,2025-2026,prev,1,0,0.01085
9h8360hvhlnf1vs3grz3vg1ec,2025-2026,prev,1,1,0.0158
9h8360hvhlnf1vs3grz3vg1ec,2025-2026,prev,1,3,0.08399
9h8360hvhlnf1vs3grz3vg1ec,2025-2026,prev,3,0,0.00614
9h8360hvhlnf1vs3grz3vg1ec,2025-2026,prev,3,1,0.00814
9h8360hvhlnf1vs3grz3vg1ec,2025-2026,prev,4,0,0.00423
9h8360hvhlnf1vs3grz3vg1ec,2025-2026,prev,4,1,0.00524
67w182dhn27nmdrchqlw9w104,2025-2026,prev,0,0,0.01101
67w182dhn27nmdrchqlw9w104,2025-2026,prev,0,1,0.01728
67w182dhn27nmdrchqlw9w104,2025-2026,prev,0,2,0.03508
67w182dhn27nmdrchqlw9w104,2025-2026,prev,1,2,0.16646
67w182dhn27nmdrchqlw9w104,2025-2026,prev,1,3,0.25196
67w182dhn27nmdrchqlw9w104,2025-2026,prev,1,4,0.08402
67w182dhn27nmdrchqlw9w104,2025-2026,prev,1,6,0.01628
67w182dhn27nmdrchqlw9w104,2025-2026,prev,2,0,0.00898
67w182dhn27nmdrchqlw9w104,2025-2026,prev,2,2,0.01718
67w182dhn27nmdrchqlw9w104,2025-2026,prev,2,3,0.02713
67w182dhn27nmdrchqlw9w104,2025-2026,prev,2,4,0.02841
67w182dhn27nmdrchqlw9w104,2025-2026,prev,3,0,0.01229
67w182dhn27nmdrchqlw9w104,2025-2026,prev,3,1,0.00814
67w182dhn27nmdrchqlw9w104,2025-2026,prev,3,2,0.00953
67w182dhn27nmdrchqlw9w104,2025-2026,prev,4,1,0.00524
67w182dhn27nmdrchqlw9w104,2025-2026,prev,4,7,0.00434
67w182dhn27nmdrchqlw9w104,2025-2026,prev,5,7,0.00327
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,0,2,0.1403
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,0,3,1.01472
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,0,4,0.19538
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,0,6,0.01758
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,1,1,0.0158
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,1,2,0.23304
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,1,3,0.16797
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,1,4,0.33606
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,1,5,0.03435
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,1,6,0.04884
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,1,7,0.01124
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,2,1,0.03679
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,2,2,0.05154
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,2,3,0.02713
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,2,4,0.02841
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,2,5,0.03515
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,3,0,0.00614
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,3,1,0.00814
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,3,2,0.00953
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,3,3,0.02713
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,3,4,0.01083
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,3,5,0.01929
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,3,7,0.01286
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,4,0,0.00423
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,5,2,0.00427
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,5,3,0.00422
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,5,5,0.0043
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,5,7,0.00327
65b7kc7djr4vmbk55wumup72s,2025-2026,prev,6,5,0.00325
1op4tks39vwt6djhzfesy15w4,2025-2026,prev,0,7,0.01758
1op4tks39vwt6djhzfesy15w4,2025-2026,prev,1,2,0.06658
1op4tks39vwt6djhzfesy15w4,2025-2026,prev,1,4,0.25205
1op4tks39vwt6djhzfesy15w4,2025-2026,prev,1,6,0.03256
1op4tks39vwt6djhzfesy15w4,2025-2026,prev,2,1,0.01226
1op4tks39vwt6djhzfesy15w4,2025-2026,prev,2,3,0.05426
1op4tks39vwt6djhzfesy15w4,2025-2026,prev,2,5,0.01758
1op4tks39vwt6djhzfesy15w4,2025-2026,prev,2,7,0.00953
1op4tks39vwt6djhzfesy15w4,2025-2026,prev,3,3,0.04892
1op4tks39vwt6djhzfesy15w4,2025-2026,prev,3,4,0.01083
1op4tks39vwt6djhzfesy15w4,2025-2026,prev,3,5,0.00965
1op4tks39vwt6djhzfesy15w4,2025-2026,prev,3,6,0.00839
1op4tks39vwt6djhzfesy15w4,2025-2026,prev,4,0,0.00423
1op4tks39vwt6djhzfesy15w4,2025-2026,prev,4,6,0.01065
e8o145zyrt1h2l7ywh80lt8no,2025-2026,prev,0,2,0.03508
e8o145zyrt1h2l7ywh80lt8no,2025-2026,prev,0,3,0.60883
e8o145zyrt1h2l7ywh80lt8no,2025-2026,prev,0,4,1.36766
e8o145zyrt1h2l7ywh80lt8no,2025-2026,prev,0,5,0.07003
e8o145zyrt1h2l7ywh80lt8no,2025-2026,prev,1,3,0.16797
e8o145zyrt1h2l7ywh80lt8no,2025-2026,prev,1,4,0.25205
e8o145zyrt1h2l7ywh80lt8no,2025-2026,prev,1,5,0.06869
e8o145zyrt1h2l7ywh80lt8no,2025-2026,prev,2,2,0.01718
e8o145zyrt1h2l7ywh80lt8no,2025-2026,prev,4,4,0.0064
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,0,0,0.02203
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,0,1,0.03455
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,0,3,0.81178
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,0,4,0.39076
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,0,5,0.03502
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,0,6,0.03516
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,1,0,0.0217
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,1,1,0.01085
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,1,2,0.09987
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,1,3,0.33594
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,1,4,0.50409
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,1,6,0.01628
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,2,0,0.04491
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,2,2,0.01718
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,2,3,0.02713
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,2,4,0.05681
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,2,5,0.01758
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,2,6,0.02587
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,2,7,0.00953
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,3,0,0.01229
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,3,1,0.00814
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,3,2,0.05717
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,3,3,0.02179
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,3,4,0.05413
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,3,5,0.02894
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,3,6,0.00839
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,4,0,0.01693
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,4,1,0.02618
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,4,2,0.02936
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,4,3,0.02559
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,4,4,0.03202
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,4,5,0.0118
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,4,6,0.01065
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,5,0,0.00636
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,5,1,0.01151
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,5,2,0.00427
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,5,3,0.00844
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,5,4,0.00431
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,5,5,0.0086
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,5,6,0.00388
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,5,7,0.00327
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,6,1,0.00587
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,6,2,0.01616
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,6,3,0.00655
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,6,4,0.00332
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,6,5,0.00649
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,6,7,0.00502
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,7,0,0.01181
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,7,1,0.00701
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,7,7,0.00401
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,8,0,0.0068
vja0xo3xiuax8eh0b6q3y09,2025-2026,prev,8,5,0.00662
cgz69hvek2s4pmrngu9ubdg5w,2025-2026,prev,0,0,0.01101
cgz69hvek2s4pmrngu9ubdg5w,2025-2026,prev,0,1,0.01728
cgz69hvek2s4pmrngu9ubdg5w,2025-2026,prev,0,2,0.03508
cgz69hvek2s4pmrngu9ubdg5w,2025-2026,prev,0,3,0.20294
cgz69hvek2s4pmrngu9ubdg5w,2025-2026,prev,0,4,0.39076
cgz69hvek2s4pmrngu9ubdg5w,2025-2026,prev,1,3,0.08399
cgz69hvek2s4pmrngu9ubdg5w,2025-2026,prev,2,1,0.01226
cgz69hvek2s4pmrngu9ubdg5w,2025-2026,prev,2,3,0.02713
cgz69hvek2s4pmrngu9ubdg5w,2025-2026,prev,3,1,0.00814
cgz69hvek2s4pmrngu9ubdg5w,2025-2026,prev,3,2,0.00953
cgz69hvek2s4pmrngu9ubdg5w,2025-2026,prev,4,0,0.00423
cgz69hvek2s4pmrngu9ubdg5w,2025-2026,prev,5,0,0.00318
cgz69hvek2s4pmrngu9ubdg5w,2025-2026,prev,6,2,0.00323
wumjn7yf33t74gyzbqd7qc4,2025-2026,prev,0,3,0.40589
wumjn7yf33t74gyzbqd7qc4,2025-2026,prev,1,2,0.03329
wumjn7yf33t74gyzbqd7qc4,2025-2026,prev,1,3,0.08399
wumjn7yf33t74gyzbqd7qc4,2025-2026,prev,1,4,0.08402
wumjn7yf33t74gyzbqd7qc4,2025-2026,prev,1,5,0.03435
wumjn7yf33t74gyzbqd7qc4,2025-2026,prev,2,3,0.02713
wumjn7yf33t74gyzbqd7qc4,2025-2026,prev,3,1,0.00814
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,0,5,0.07003
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,0,6,0.01758
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,1,4,0.42008
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,1,5,0.06869
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,1,6,0.04884
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,1,7,0.04498
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,2,2,0.01226
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,2,3,0.02713
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,2,6,0.01293
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,2,7,0.00953
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,3,7,0.00643
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,4,4,0.01921
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,4,5,0.0118
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,4,7,0.00868
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,5,0,0.00318
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,5,3,0.00422
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,5,5,0.0043
5y65alckrn3nmcjifxoaor52i,2025-2026,prev,5,7,0.00327
896vowtghxnvbix85vckpyqz8,2025-2026,prev,0,1,0.01728
896vowtghxnvbix85vckpyqz8,2025-2026,prev,0,2,0.03508
896vowtghxnvbix85vckpyqz8,2025-2026,prev,0,4,0.39076
896vowtghxnvbix85vckpyqz8,2025-2026,prev,1,0,0.01085
896vowtghxnvbix85vckpyqz8,2025-2026,prev,1,2,0.03329
896vowtghxnvbix85vckpyqz8,2025-2026,prev,1,3,0.08399
896vowtghxnvbix85vckpyqz8,2025-2026,prev,1,4,0.16803
896vowtghxnvbix85vckpyqz8,2025-2026,prev,1,5,0.06869
896vowtghxnvbix85vckpyqz8,2025-2026,prev,1,6,0.01628
896vowtghxnvbix85vckpyqz8,2025-2026,prev,2,0,0.00898
896vowtghxnvbix85vckpyqz8,2025-2026,prev,2,5,0.01758
896vowtghxnvbix85vckpyqz8,2025-2026,prev,3,5,0.00965
896vowtghxnvbix85vckpyqz8,2025-2026,prev,3,6,0.01677
896vowtghxnvbix85vckpyqz8,2025-2026,prev,4,1,0.00524
896vowtghxnvbix85vckpyqz8,2025-2026,prev,4,2,0.00587
896vowtghxnvbix85vckpyqz8,2025-2026,prev,4,5,0.0059
896vowtghxnvbix85vckpyqz8,2025-2026,prev,4,6,0.00532
896vowtghxnvbix85vckpyqz8,2025-2026,prev,5,1,0.00384
1e9pmgwavcrxus1a8yommuolw,2025-2026,prev,0,3,0.40589
1e9pmgwavcrxus1a8yommuolw,2025-2026,prev,1,0,0.01085
1e9pmgwavcrxus1a8yommuolw,2025-2026,prev,1,1,0.0158
1e9pmgwavcrxus1a8yommuolw,2025-2026,prev,1,3,0.08399
1e9pmgwavcrxus1a8yommuolw,2025-2026,prev,1,5,0.03435
1e9pmgwavcrxus1a8yommuolw,2025-2026,prev,2,2,0.03436
1e9pmgwavcrxus1a8yommuolw,2025-2026,prev,2,4,0.05681
1e9pmgwavcrxus1a8yommuolw,2025-2026,prev,5,0,0.00318
1e9pmgwavcrxus1a8yommuolw,2025-2026,prev,5,4,0.00431
6o2tffdjtdueojbhahe3w66i2,2025-2026,prev,0,5,0.03502
6o2tffdjtdueojbhahe3w66i2,2025-2026,prev,0,6,0.01758
6o2tffdjtdueojbhahe3w66i2,2025-2026,prev,1,4,0.08402
6o2tffdjtdueojbhahe3w66i2,2025-2026,prev,1,5,0.03435
6o2tffdjtdueojbhahe3w66i2,2025-2026,prev,1,7,0.01124
6o2tffdjtdueojbhahe3w66i2,2025-2026,prev,2,6,0.02587
6o2tffdjtdueojbhahe3w66i2,2025-2026,prev,2,7,0.01906
6o2tffdjtdueojbhahe3w66i2,2025-2026,prev,3,3,0.0109
6o2tffdjtdueojbhahe3w66i2,2025-2026,prev,3,4,0.01083
6o2tffdjtdueojbhahe3w66i2,2025-2026,prev,3,5,0.02894
6o2tffdjtdueojbhahe3w66i2,2025-2026,prev,3,6,0.01677
6o2tffdjtdueojbhahe3w66i2,2025-2026,prev,3,7,0.02238
6o2tffdjtdueojbhahe3w66i2,2025-2026,prev,4,6,0.00532
6o2tffdjtdueojbhahe3w66i2,2025-2026,prev,4,7,0.00434
6o2tffdjtdueojbhahe3w66i2,2025-2026,prev,5,7,0.00327
6o2tffdjtdueojbhahe3w66i2,2025-2026,prev,6,5,0.00325
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,0,0,0.01101
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,0,1,0.05183
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,0,2,0.1403
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,0,3,0.20294
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,0,4,0.39076
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,0,5,0.26541
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,0,6,0.0879
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,0,7,0.02243
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,1,0,0.08678
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,1,1,0.11062
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,1,2,0.03329
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,1,3,0.08399
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,1,4,0.25205
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,1,6,0.04884
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,2,0,0.04491
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,2,1,0.06131
d9n7upffcwdbmonxya4xbxnv8,2025-2026,prev,2,2,0.01718
