id,temporada,liga,xG,npxG,npG-xG,npxg_goals,shots,np_shots,xA,key_passes
3igg6gfmomgh1t5ohwzbpb5cl,2022-2023,Bundesliga,0.26,0.26,-0.26,0,6,6,0.1,2
bfdtduknquzhr2br7ahlgvvo4,2022-2023,Bundesliga,0.26,0.26,-0.26,0,8,8,0.21,3
drv9wksjusdgp1np315rokzit,2022-2023,Bundesliga,0.25,0.25,-0.25,0,6,6,2.29,21
5i8dbjuewybsfgyym63clfw0l,2022-2023,Bundesliga,1.04,0.25,-0.25,0,8,7,0.62,9
4y167h8sn9cnyrvb097lf8lbd,2022-2023,Bundesliga,0.25,0.25,-0.25,0,6,6,0.2,4
8wlyh0e8178je0hylqjifbkr9,2022-2023,Bundesliga,0.25,0.25,0.75,1,5,5,0.15,3
a4p1m3cqm6z2p1bw97s6k46ad,2022-2023,Bundesliga,0.24,0.24,-0.24,0,6,6,0.5,12
2nqhczrkd45rdu5fcmq1wjo45,2022-2023,Bundesliga,0.24,0.24,-0.24,0,6,6,0.44,4
dyigvzjpa74cw4urhh7fwzs2d,2022-2023,Bundesliga,0.23,0.23,0.77,1,4,4,0.09,2
2earc7j2kp3tveehpnxtv1exh,2022-2023,Bundesliga,0.23,0.23,-0.23,0,8,8,0.52,11
eayipmdtzbmjgjouq10nqhcrt,2022-2023,Bundesliga,0.23,0.23,0.77,1,5,5,1.15,6
f239q43hdwrm7u7mu5jqyk91x,2022-2023,Bundesliga,0.23,0.23,-0.23,0,1,1,0.05,1
6q2mf0qrkt51z28b46wltxal1,2022-2023,Bundesliga,0.22,0.22,-0.22,0,6,6,1.04,14
f3v95yyj6j7h7qpprxm4zlre1,2022-2023,Bundesliga,0.21,0.21,0.79,1,5,5,2.39,36
bytrobr8rfp9zwbxzopr4vgno,2022-2023,Bundesliga,0.21,0.21,0.79,1,4,4,0.0,0
ns0d3voludn8of98yc2e6ehh,2022-2023,Bundesliga,0.2,0.2,-0.2,0,4,4,0.58,4
8kydif03gk6apce8xwl9w3ht5,2022-2023,Bundesliga,0.19,0.19,-0.19,0,5,5,0.95,19
aze5i6ssy55jrc8k9vhrs8o9h,2022-2023,Bundesliga,0.19,0.19,-0.19,0,4,4,0.54,5
bjjll8tgbxink1ly3gmw5w4ph,2022-2023,Bundesliga,0.19,0.19,1.81,2,4,4,0.08,2
1h3mduwlaf89ebwtqxuegsodm,2022-2023,Bundesliga,0.18,0.18,0.82,1,4,4,0.0,0
3rj7x05qx17n925xfpcrl0jpx,2022-2023,Bundesliga,0.18,0.18,-0.18,0,5,5,0.66,15
2rsdnuf5kuu8kxybsjq7ogbje,2022-2023,Bundesliga,0.17,0.17,-0.17,0,5,5,0.21,4
7y6f63pj7horkzhdzbge02rqh,2022-2023,Bundesliga,0.17,0.17,-0.17,0,4,4,0.65,16
3j2pv0methgc8k8rtqbi079p1,2022-2023,Bundesliga,0.17,0.17,-0.17,0,4,4,0.34,6
42eyoeidtcnf2l4eag73qp36y,2022-2023,Bundesliga,0.17,0.17,-0.17,0,4,4,0.67,2
2dxsntw3djezptdjqzu0oxi7e,2022-2023,Bundesliga,0.16,0.16,0.84,1,4,4,1.43,15
3n2imac1yp8jppsf36a4qg76y,2022-2023,Bundesliga,0.16,0.16,-0.16,0,4,4,0.29,1
w2jovd0ta6to004lvlri5gtm,2022-2023,Bundesliga,0.16,0.16,-0.16,0,3,3,0.2,5
bb6glt8n0ar47cmhmj6gnfiz9,2022-2023,Bundesliga,0.15,0.15,-0.15,0,4,4,1.03,7
d3xe46be1ajvxzxzboiaoy385,2022-2023,Bundesliga,0.15,0.15,-0.15,0,4,4,0.14,3
6teffw7m19t1b3auxy22y4m0a,2022-2023,Bundesliga,0.15,0.15,-0.15,0,4,4,0.21,3
2p48525x4ap9m81g6ode51cyd,2022-2023,Bundesliga,0.14,0.14,-0.14,0,3,3,0.44,5
7iqt50eaixxatz08dh54p81gq,2022-2023,Bundesliga,0.14,0.14,-0.14,0,3,3,0.0,0
cfpaejad8i9p2r1fj0wx0g222,2022-2023,Bundesliga,0.14,0.14,-0.14,0,2,2,0.0,0
7at6knpizbafid4br861pi6zt,2022-2023,Bundesliga,0.13,0.13,-0.13,0,4,4,0.18,4
ernbjicg113inzsubzrfm8fyt,2022-2023,Bundesliga,0.12,0.12,-0.12,0,3,3,0.49,6
cis0z72hgahfnfjduk7hdnz3e,2022-2023,Bundesliga,0.12,0.12,-0.12,0,3,3,1.38,7
aybzlrbkvnobkazjsmox975jp,2022-2023,Bundesliga,0.12,0.12,-0.12,0,3,3,0.11,2
49epln99aa2797cs2zq3al1t6,2022-2023,Bundesliga,0.12,0.12,0.88,1,2,2,0.75,1
3ojzrb5okc6i1jf1o7okovnjd,2022-2023,Bundesliga,0.11,0.11,-0.11,0,3,3,0.33,4
6oaqk4pdojnlefa3zubsysmvp,2022-2023,Bundesliga,0.1,0.1,-0.1,0,4,4,1.01,10
b5mpbec03n9qatneviazigfvu,2022-2023,Bundesliga,0.1,0.1,-0.1,0,2,2,0.0,0
9ed74dfr9aeuedaf63l0i7aei,2022-2023,Bundesliga,0.09,0.09,-0.09,0,2,2,0.56,4
87jamhsc8ps9kh5432u36kjc9,2022-2023,Bundesliga,0.09,0.09,0.91,1,2,2,0.13,3
64pzn3jdqo6y2izlpm8n3tvpx,2022-2023,Bundesliga,0.09,0.09,-0.09,0,2,2,0.32,2
pjbuqt8wiwm2ql2tfvvcn59m,2022-2023,Bundesliga,0.09,0.09,-0.09,0,2,2,0.94,4
cjok1odm3twxo7sqye3hua6eh,2022-2023,Bundesliga,0.09,0.09,-0.09,0,2,2,0.06,2
ec04djw7dspowrm7h7wr6e5ed,2022-2023,Bundesliga,0.09,0.09,-0.09,0,2,2,0.26,5
58jjd14yvf4d6tvqcz4xo3a7e,2022-2023,Bundesliga,0.09,0.09,-0.09,0,2,2,0.08,2
56e76dk2fd95o2n7e98tpjg0l,2022-2023,Bundesliga,0.08,0.08,-0.08,0,1,1,0.0,0
4rrnad6qnutl60z8e1quup6tx,2022-2023,Bundesliga,0.08,0.08,-0.08,0,2,2,0.0,0
3abavmbqh6vt0xgcx6zo4mgru,2022-2023,Bundesliga,0.07,0.07,-0.07,0,2,2,0.07,2
dvo2f7d0yosn404wsrsgeprdh,2022-2023,Bundesliga,0.07,0.07,-0.07,0,1,1,0.23,4
6mijfayg3juwbk0u95h9gd8x6,2022-2023,Bundesliga,0.07,0.07,0.93,1,2,2,0.3,6
64x38pccgfsuz4ywoveh2ksbu,2022-2023,Bundesliga,0.07,0.07,-0.07,0,1,1,0.05,1
6sc9zsev9an853nop6pn6mxg5,2022-2023,Bundesliga,0.06,0.06,-0.06,0,2,2,1.22,17
7gzdg0j9usc3yq0dd1ad57sgl,2022-2023,Bundesliga,0.06,0.06,-0.06,0,2,2,0.58,8
8ls8npa774mbrxje10ff46sb9,2022-2023,Bundesliga,0.06,0.06,-0.06,0,2,2,0.32,8
3qbl0ps3ms998s0apmpkre3md,2022-2023,Bundesliga,0.06,0.06,-0.06,0,1,1,0.3,3
r4grdzsip637zvi2uu3nl979,2022-2023,Bundesliga,0.06,0.06,-0.06,0,1,1,0.07,1
f14n6d52p37nkvoo5n3i52x2h,2022-2023,Bundesliga,0.05,0.05,-0.05,0,1,1,0.16,3
9e4xq8tojxnrntko58ni4s7sa,2022-2023,Bundesliga,0.05,0.05,-0.05,0,1,1,0.1,2
65v1s740zfmpwkc0z1v3aisd0,2022-2023,Bundesliga,0.05,0.05,-0.05,0,1,1,0.22,5
4gqnyyx3i92fayq6cxvekqwut,2022-2023,Bundesliga,0.05,0.05,-0.05,0,1,1,0.07,2
emglxnqrlqskt8krglv7sziwa,2022-2023,Bundesliga,0.05,0.05,-0.05,0,1,1,0.03,1
dcben7gqpal0986gn6n5ypsyd,2022-2023,Bundesliga,0.05,0.05,-0.05,0,1,1,0.0,0
71w4o1g2v04rp4l4j0dygnre2,2022-2023,Bundesliga,0.04,0.04,-0.04,0,1,1,0.0,0
bfpax581lm91ebz4xgz40a191,2022-2023,Bundesliga,0.04,0.04,-0.04,0,1,1,0.29,1
555z9bynvux7oruirg67r8i51,2022-2023,Bundesliga,0.04,0.04,-0.04,0,1,1,0.04,1
719bo3u7wz5doaadx7k45trdh,2022-2023,Bundesliga,0.04,0.04,-0.04,0,1,1,0.11,2
3kx4mltrob4yta5g6kr2u8ic5,2022-2023,Bundesliga,0.04,0.04,-0.04,0,1,1,0.08,2
4rtps64cca8vrscv80bgyvjf8,2022-2023,Bundesliga,0.04,0.04,-0.04,0,1,1,0.0,0
c3xzgcjooby28l0ntz5uy5rtg,2022-2023,Bundesliga,0.04,0.04,-0.04,0,1,1,0.0,0
2ifp36vdm0d6rb3xc7muuvv11,2022-2023,Bundesliga,0.04,0.04,-0.04,0,1,1,0.07,2
24w7jq5qou30k8f76lmr20ju2,2022-2023,Bundesliga,0.04,0.04,-0.04,0,1,1,0.0,0
58c19piq01hbllnokygtm5l91,2022-2023,Bundesliga,0.03,0.03,-0.03,0,1,1,0.0,0
clmq1s26z0i3lqr1jqnd5wzit,2022-2023,Bundesliga,0.03,0.03,-0.03,0,1,1,0.18,5
cmbd33qb8zs7wi7ryhy28yycq,2022-2023,Bundesliga,0.03,0.03,-0.03,0,1,1,0.0,0
dfckk0xst90yjlep74tvups5x,2022-2023,Bundesliga,0.03,0.03,-0.03,0,1,1,0.07,1
e2w5cj66plnx3kuhnehgswsus,2022-2023,Bundesliga,0.03,0.03,-0.03,0,1,1,0.13,2
2fadtqb0v2zreactvdosbxy50,2022-2023,Bundesliga,0.03,0.03,-0.03,0,1,1,0.0,0
8zl9wv46y5bchktqcwth3z3ai,2022-2023,Bundesliga,0.02,0.02,-0.02,0,1,1,0.0,0
4skrm2y64va3y5jk70gz4ylpm,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.77,6
3uj9aygyfvo2sm844e72oeesq,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.05,1
1sjt0nj0232gu88x50c3d16nd,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.06,2
840353qq4b6ufh0hhm9o0n45x,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.08,2
5bzowvtg5vhntcx1w3roriehh,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.08,2
3gq68k18hhnaazwonmkyjik15,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.03,1
61xxo4zsk6hby0swa756l3wlx,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.13,3
culbbgu1o5fdbl3gxz54rbn4l,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.39,3
7446u69ki15qcyq2jtszacm3t,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.04,1
c80tzy7t4hoa8fpbek1od4lw5,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.05,1
afn30dmio6sn1h8l4imwwd711,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.07,1
elh8kttxq9xfpoqfmpxv9jr2t,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.44,5
2yc1t7u26zctwjizi283g6q6s,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.04,1
18b0ti0bsq68842kgbczsbgmh,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.1,1
e482cluaxyc6o2auawo9d7npx,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.32,1
d2gbcc336c4zatpiif4cvm2fp,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.07,2
8kqmsuo668wpuzoyyxf4o2vo5,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.32,2
3z6ekzop4y7cjuatzz9ua74k5,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.23,2
expxslws50h0iw0logr02gs7p,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.05,1
2hb1dyg1auzdfbi3lg9ysap9m,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.1,2
cm8po8ez5w9ms01gid6w3kwk5,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.1,3
8td0ccul6gf7r5benk1pxqrx1,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.02,1
azcv772qzdbz1exafx3od6lt5,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.04,1
5n7vp6g13q7sxkzbygfbz27oq,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.69,2
7wm8whndx19gcpqxtw9safljp,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.03,1
920yurg08gqayxwc80q9f8ixh,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.82,5
8l1mv5qd9vwade754v3l8epjp,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.08,2
5q3ft0wiy6lsy937j7nw6msq1,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.33,2
cfc7fqq748bz3nklfam2a2fp,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.68,2
4212luiyivgvje1vm1ojieicq,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.1,2
mwircq9nydmi192o497r9n85,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.07,2
89hc9e27swp796vy7yvylg3x1,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.07,1
ci1nu5z8aiiikco8af0zk1lud,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.1,2
7obuhegyo1qcoikt23egcsr85,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.04,1
7gni45coa4swn1i66wzpzug9h,2022-2023,Bundesliga,0.0,0.0,0.0,0,0,0,0.03,1
atzboo800gv7gic2rgvgo0kq1,2022-2023,English Premier League,28.04,22.54,6.46,29,123,116,4.82,29
5ilkkfbsss0bxd6ttdlqg0uz9,2022-2023,English Premier League,20.38,17.24,-0.24,17,125,121,8.74,73
604osk9a3lxpfpkavuziqmn6x,2022-2023,English Premier League,15.77,15.77,1.23,17,108,108,3.73,31
b9g4qurpll4wizajo95c406hh,2022-2023,English Premier League,19.91,15.2,9.8,25,130,124,7.23,56
b36foqukxn8obd969q6sea7yt,2022-2023,English Premier League,19.59,14.09,-0.09,14,94,87,4.43,30
5m0j33eoa5c8pqlr0tdf7undh,2022-2023,English Premier League,15.1,13.52,0.48,14,86,84,2.89,32
66r7rq9kcoyow46ovmhzrtec5,2022-2023,English Premier League,15.72,13.37,1.63,15,73,70,2.57,19
d66tmyj9pt69gub8pcjgo3bh1,2022-2023,English Premier League,13.43,12.65,-2.65,10,77,76,2.97,25
5e300bc3sbmy6iqpvmic34qju,2022-2023,English Premier League,12.52,12.52,-3.52,9,84,84,4.41,26
ed20ebhqi5c32vbbsze8r6yuh,2022-2023,English Premier League,10.35,9.56,-3.56,6,71,70,4.05,38
7ocm7nugzwos59il1pm4eub8q,2022-2023,English Premier League,9.03,9.03,5.97,15,79,79,7.68,57
b27pmpcvny40pkcx87tdddsyd,2022-2023,English Premier League,14.75,8.47,1.53,10,93,85,1.6,13
2wwo7wcxz4gfy0ubkzynvrsnp,2022-2023,English Premier League,8.43,8.43,-1.43,7,74,74,8.85,70
12ekwo6gbza410blv4b4r7ydx,2022-2023,English Premier League,8.4,8.4,1.6,10,81,81,5.96,75
dvj6rdi2k0td95oxldbj6e28l,2022-2023,English Premier League,8.36,8.36,-2.36,6,76,76,3.19,20
v78uhwxgzojcec8lsdvucusp,2022-2023,English Premier League,9.13,8.34,-0.34,8,71,70,7.39,55
18paf5a7rfe4kutxjl4cwd695,2022-2023,English Premier League,8.3,8.3,4.7,13,72,72,2.34,23
aititrd343hal6ount0dp5zze,2022-2023,English Premier League,8.09,8.09,-1.09,7,52,52,5.37,44
b1lcxeihx8z6pfv1jef4j5jh1,2022-2023,English Premier League,7.99,7.99,7.01,15,93,93,7.56,82
c0yxqwkxqx1sty7abj1qwh9zp,2022-2023,English Premier League,7.83,7.83,-1.83,6,62,62,1.87,24
2im16cd31tgg3yac3c8c18jbp,2022-2023,English Premier League,7.71,7.71,-3.71,4,41,41,1.6,9
bijr1ghojrxc61se7ebt72f9x,2022-2023,English Premier League,7.63,7.63,3.37,11,69,69,2.57,32
d542ijpf3j9hdrtt1mfe6vwlx,2022-2023,English Premier League,8.99,7.42,-2.42,5,75,73,6.22,47
6b9erfx1rf9nff83300tntadx,2022-2023,English Premier League,7.4,7.4,3.6,11,39,39,1.83,20
8tc7dcuwdeqbjgt7vw5p38xgq,2022-2023,English Premier League,9.5,7.15,4.85,12,89,86,7.77,82
e9l5r0txzrjbenli05rn3k4wl,2022-2023,English Premier League,7.0,7.0,-1.0,6,42,42,4.36,39
55eiicx10oqok1601fqyovt1x,2022-2023,English Premier League,6.86,6.86,3.14,10,35,35,0.84,10
6q6i9x4w4vcdwwmiwq8k6sixh,2022-2023,English Premier League,8.41,6.84,-2.84,4,50,48,0.44,8
4hmivvhmplqof776e9tbqg251,2022-2023,English Premier League,7.58,6.79,5.21,12,67,66,1.34,16
3vtjjrqof5z2tjj84ehadqc45,2022-2023,English Premier League,8.29,6.72,-0.72,6,92,90,16.95,129
59ujnkvl7rlffomi2bqpsmbpx,2022-2023,English Premier League,6.63,6.63,-1.63,5,47,47,2.48,25
am6ppbdrbz4ml3xsbty53o73d,2022-2023,English Premier League,11.2,6.49,-2.49,4,86,80,4.17,49
5tbabvk43ljv3z3wd9mh0y8r9,2022-2023,English Premier League,6.33,6.33,-3.33,3,58,58,5.82,45
3c7vnmec038bhz5rq36ywi2fp,2022-2023,English Premier League,6.16,6.16,-1.16,5,39,39,1.09,16
a1yoz8f4985o166nzcyigpj2t,2022-2023,English Premier League,7.61,6.04,2.96,9,85,83,7.09,70
9ikkppq7uewf36gahgz0kzaol,2022-2023,English Premier League,7.61,6.04,0.96,7,66,64,2.41,29
9ikkuxd19avliz1khcrm82gyy,2022-2023,English Premier League,6.79,6.0,2.0,8,47,46,2.08,22
9wbf00lybk9fqablaqwg5cn2t,2022-2023,English Premier League,6.74,5.96,2.04,8,54,53,4.28,42
bz2p1aiij462e1emd7sh5psd1,2022-2023,English Premier League,5.9,5.9,1.1,7,35,35,1.53,16
7x6mnev1ob4u5ffmdsvusb4rt,2022-2023,English Premier League,7.47,5.9,2.1,8,51,49,1.42,13
8qwpdf5jof7o6yy47v6iv11hx,2022-2023,English Premier League,5.88,5.88,2.12,8,55,55,4.61,46
9psfk94nduz6icnuwty5v9all,2022-2023,English Premier League,5.74,5.74,1.26,7,39,39,2.49,23
ashza2qkgnak7wb3vuz5bnzyt,2022-2023,English Premier League,7.17,5.6,0.4,6,42,40,1.78,18
4wic6z72nwmhkheme209fcmp5,2022-2023,English Premier League,6.22,5.43,3.57,9,71,70,4.22,59
v22q59d00b5v78rgx7v8z3vu,2022-2023,English Premier League,5.35,5.35,-1.35,4,72,72,2.58,33
693z0rzfh3m0h0wsma9v8c9ux,2022-2023,English Premier League,5.34,5.34,5.66,11,46,46,4.3,48
1l228p52d8wdf8qhfxqu8rca,2022-2023,English Premier League,7.6,5.25,1.75,7,55,52,1.98,25
55yy0p6johtu9nxk90zsfctt5,2022-2023,English Premier League,6.73,5.16,-2.16,3,62,60,6.23,68
8mjj0wgufggpc1ai2dk21h90p,2022-2023,English Premier League,5.1,5.1,-1.1,4,34,34,1.3,15
3ikhefktnj44ys7rqjzr5q09h,2022-2023,English Premier League,5.82,5.03,-0.03,5,27,26,1.23,13
b0dpz0ixcb9hiyurc87z0rotm,2022-2023,English Premier League,5.02,5.02,0.98,6,36,36,0.55,11
c589fk8pfqvbukvtdqu1yhjv9,2022-2023,English Premier League,4.98,4.98,1.02,6,51,51,2.95,30
6rutvrgco8li4nyz7tfayxb6x,2022-2023,English Premier League,4.95,4.95,0.05,5,27,27,0.79,7
3k6znit6fd9mbfcnphlwyvj6d,2022-2023,English Premier League,4.94,4.94,4.06,9,39,39,9.94,86
6v1o4s2acog9guff3folo1jh1,2022-2023,English Premier League,5.66,4.87,-1.87,3,28,27,1.38,14
c9pmcoyzgtgcnlc63cl4283bp,2022-2023,English Premier League,4.81,4.81,0.19,5,39,39,1.06,16
l0qqn9tlgov91p5d1zzdupcl,2022-2023,English Premier League,4.76,4.76,0.24,5,49,49,4.12,44
51xwrb0qit04oz9x01p2gghjp,2022-2023,English Premier League,5.54,4.75,-0.75,4,39,38,3.17,22
ah7iqgru0htz9lh1bff94cjbp,2022-2023,English Premier League,5.47,4.68,-1.68,3,62,61,4.6,66
6264xjr1y00yu7b9j2pknalzp,2022-2023,English Premier League,4.59,4.59,2.41,7,40,40,5.43,56
bhsh1n3qfg8awmctxlh8k7yzt,2022-2023,English Premier League,4.54,4.54,1.46,6,33,33,4.64,46
374kcix9j7e1cob4uxmfncwyd,2022-2023,English Premier League,5.3,4.52,-3.52,1,31,30,1.05,8
awda32rw2clw0sjemf7rkcel1,2022-2023,English Premier League,4.51,4.51,-3.51,1,39,39,3.91,38
4n782p6eaok71ai7ecj1jo1jp,2022-2023,English Premier League,6.03,4.46,-2.46,2,59,57,3.33,37
xu7mykgl15kaib3olilmsez9,2022-2023,English Premier League,4.44,4.44,-3.44,1,32,32,0.28,6
dxxc4dioaioidmvamkzqr4b85,2022-2023,English Premier League,4.41,4.41,-3.41,1,56,56,1.78,20
6kih58n0fzlod6c792xpey57t,2022-2023,English Premier League,4.31,4.31,0.69,5,39,39,4.89,56
bxjc2heo4ve54cyvw98qcck45,2022-2023,English Premier League,4.26,4.26,2.74,7,32,32,1.5,13
33cny48k38nlo8pcx3i24ldqt,2022-2023,English Premier League,4.22,4.22,2.78,7,38,38,3.06,27
72nph557ee2a9tdky8rvk12vp,2022-2023,English Premier League,4.22,4.22,0.78,5,41,41,6.07,51
4jyrztlaueae7eg18kuvxa489,2022-2023,English Premier League,4.19,4.19,-0.19,4,51,51,4.77,31
c2jqa9vozhqu7x79h5rr2n1ed,2022-2023,English Premier League,4.17,4.17,2.83,7,65,65,13.04,99
efq6i6kz6ca3u91snwmptef2t,2022-2023,English Premier League,4.16,4.16,-0.16,4,23,23,0.57,7
4z60ztggqxzfbp8w9ijoqefop,2022-2023,English Premier League,4.14,4.14,-0.14,4,46,46,0.73,9
exiribcpg9vnuq9ekhlk74dlh,2022-2023,English Premier League,4.87,4.09,-0.09,4,43,42,4.99,54
8libvn3hxypz8x7gm4mr7kj55,2022-2023,English Premier League,4.03,4.03,-1.03,3,32,32,0.22,5
9pv566tidfz21e00y4t0mbap5,2022-2023,English Premier League,3.99,3.99,-2.99,1,33,33,2.37,20
at7mm2zrj2hjhu4bnq1f9noix,2022-2023,English Premier League,4.7,3.92,-0.92,3,53,52,2.81,38
ch8dgambei1xbzmikkglg3c9h,2022-2023,English Premier League,3.81,3.81,0.19,4,31,31,1.48,21
dqfk7czrayirrvonirtk2mk15,2022-2023,English Premier League,3.76,3.76,-1.76,2,50,50,3.9,38
otz9c2ifww514ummo10nfoix,2022-2023,English Premier League,3.62,3.62,0.38,4,30,30,2.3,15
8rrcscn29rs1gk8mi1pwpu92i,2022-2023,English Premier League,3.61,3.61,-2.61,1,41,41,3.96,48
1mf7tr17fqnddm23nx1z1tsh6,2022-2023,English Premier League,3.61,3.61,0.39,4,38,38,1.63,15
7qgt7sht6py670pt6t4wjhqay,2022-2023,English Premier League,3.6,3.6,3.4,7,46,46,7.17,56
50y6nq2eok9lnmldevkamkkwl,2022-2023,English Premier League,3.47,3.47,2.53,6,43,43,2.56,40
exviw7gzg5p3vaiwaq4ujw9ud,2022-2023,English Premier League,6.5,3.36,-1.36,2,73,69,4.1,50
7sdbx7mzjxhvofvke9mp26kbu,2022-2023,English Premier League,3.32,3.32,0.68,4,29,29,1.46,18
b3gobhr43y8oxpafvp4f8rgmh,2022-2023,English Premier League,3.25,3.25,1.75,5,37,37,2.08,20
cv8egyrq9dlfgeamk6b7fdgq1,2022-2023,English Premier League,3.25,3.25,2.75,6,21,21,3.95,42
6wwagkprtmcadu8p6klcu2uhh,2022-2023,English Premier League,3.24,3.24,-1.24,2,34,34,1.62,21
6s577yqayjceifu1e05f280yd,2022-2023,English Premier League,3.16,3.16,-2.16,1,28,28,0.52,11
afcwu800ox2u5zx6xaiygg1qt,2022-2023,English Premier League,3.12,3.12,1.88,5,41,41,5.33,54
d9a62lhx21b0ym73rxd6mw8h5,2022-2023,English Premier League,3.12,3.12,-0.12,3,15,15,0.48,8
37d7oej48pb143o5eilue1hhx,2022-2023,English Premier League,3.06,3.06,0.94,4,29,29,2.35,21
94zmvxw7yw020w43dn0qiclbd,2022-2023,English Premier League,3.06,3.06,1.94,5,21,21,0.33,6
do3duah478rhz9cg2icde4h9m,2022-2023,English Premier League,3.05,3.05,-2.05,1,34,34,2.34,22
6ebb2xcovp1tx5nv5yyncb7x1,2022-2023,English Premier League,3.02,3.02,-0.02,3,28,28,2.21,23
5ch0r2awkzjfd4hv6kbw6c9gp,2022-2023,English Premier League,3.0,3.0,1.0,4,27,27,1.57,16
6nb8hub5usi3iasywa2fjf1lh,2022-2023,English Premier League,2.98,2.98,1.02,4,34,34,3.33,32
djgqihf08sxqh0zt2xe2xzv1l,2022-2023,English Premier League,2.97,2.97,-0.97,2,27,27,0.09,2
e5eiuko5p1yms97xndrvcr0bu,2022-2023,English Premier League,2.97,2.97,0.03,3,24,24,1.51,5
2gsq05yyxwe4f8t79j6d49q6t,2022-2023,English Premier League,2.96,2.96,-1.96,1,29,29,5.76,53
7xlnqr43lvc8coshx65qd5omh,2022-2023,English Premier League,2.95,2.95,2.05,5,28,28,0.59,11
c5zmr0m17riujelm4up44etih,2022-2023,English Premier League,2.95,2.95,-1.95,1,27,27,1.25,16
6tckvu2rw7ns18dq7dim0sout,2022-2023,English Premier League,2.92,2.92,-1.92,1,36,36,1.74,21
7j84ozqdpgupzxevbxemi5tyh,2022-2023,English Premier League,2.89,2.89,3.11,6,34,34,3.74,45
dxze3b3fsfl814bjcs7q6wcet,2022-2023,English Premier League,2.88,2.88,0.12,3,30,30,1.44,8
6gxyeuqjnyj9bl4n8kz14sv6d,2022-2023,English Premier League,2.88,2.88,2.12,5,35,35,2.52,21
8kb5h8df97ju107n9ibigo1cl,2022-2023,English Premier League,2.84,2.84,-0.84,2,42,42,6.22,66
8kw1y8mzxtwl4fv8qkc8hoc7p,2022-2023,English Premier League,5.15,2.79,0.21,3,66,63,1.84,34
8g7clz1z04oqjxhg8xnqc7105,2022-2023,English Premier League,2.76,2.76,2.24,5,20,20,3.19,25
dg4782hj9xdqg46w225kzph5g,2022-2023,English Premier League,2.72,2.72,-1.72,1,26,26,1.3,18
72m84nwa6dshu3ibmy13dz5rd,2022-2023,English Premier League,2.7,2.7,1.3,4,28,28,2.93,46
66939rcic8zhw13nlcniiq4t1,2022-2023,English Premier League,2.68,2.68,0.32,3,28,28,0.7,6
35jaxclh329duzefna708jk5x,2022-2023,English Premier League,2.66,2.66,-1.66,1,32,32,1.37,10
m2c4lckkcr7yilnqxrrsgh2i,2022-2023,English Premier League,2.61,2.61,-0.61,2,51,51,8.01,77
983mn5yig2f4upkq9e97hx87p,2022-2023,English Premier League,2.49,2.49,-0.49,2,24,24,1.88,15
cr4c6htcw2jewsvboj6s8p045,2022-2023,English Premier League,2.45,2.45,-1.45,1,33,33,1.94,31
ecp0v1dxqfjbgy3urnkz5d3o5,2022-2023,English Premier League,2.42,2.42,0.58,3,39,39,0.33,8
ek0k9s7axizns3vtzyy3z5nu,2022-2023,English Premier League,2.33,2.33,-2.33,0,12,12,1.57,11
4pyehox7p3z64c4l3k8yoyfv9,2022-2023,English Premier League,2.33,2.33,-1.33,1,20,20,0.72,11
