root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Ground Duels won,Blocks,Leftside Passes,Shots On Target ( inc goals ),Total Tackles,Corners Won,Total Fouls Conceded,Foul Attempted Tackle,Unsuccessful Launches,Total Losses Of Possession,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Long Passes,Total Clearances,Touches,Rightside Passes,Unsuccessful Short Passes,Successful Crosses & Corners,Appearances,Successful Lay-offs,Tackles Lost,Successful Crosses open play,Forward Passes,Throw Ins to Own Player,Aerial Duels lost,Penalty Goals Conceded,Goals Conceded,Unsuccessful Dribbles,Goals Conceded Inside Box,Handballs conceded,Unsuccessful Passes Own Half,Interceptions,Ground Duels lost,Duels,Ground Duels,Open Play Passes,Index,Clean Sheets,Key Passes (Attempt Assists),Successful Fifty Fifty,Successful Short Passes,Unsuccessful Passes Opposition Half,Starts,Fifty Fifty,Successful Dribbles,Recoveries,Tackles Won,Duels lost,Successful Passes Opposition Half,Successful Passes Own Half,Times Tackled,Duels won,PutThrough/Blocked Distribution,Blocked Shots,Yellow Cards,Throw Ins to Opposition Player,Backward Passes,Overruns,Unsuccessful Long Passes,Total Shots,Aerial Duels,Goals Conceded Outside Box,Total Touches In Opposition Box,Shots Off Target (inc woodwork),Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),PutThrough/Blocked Distribution Won,Unsuccessful Crosses open play,Substitute Off,Aerial Duels won,Total Passes,Unsuccessful Crosses & Corners,Games Played,Total Fouls Won,Substitute On,Winning Goal,Successful Launches,Offsides,Corners Taken (incl short corners),Unsuccessful Corners into Box,Penalties Conceded,Successful Corners into Box,Attempts from Set Pieces,Hit Woodwork,Goals from Inside Box,Goals,Assists (Intentional),Second Goal Assists,Left Foot Goals,Goal Assists,Home Goals,Away Goals,Foul Won Penalty,Unsuccessful lay-offs,Through balls,Right Foot Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Own Goal Scored,Saves Made from Outside Box,Catches,Saves Made from Inside Box,Penalties Faced,Goal Kicks,Penalties Saved,Punches,Goalkeeper Smother,Drops,Saves made - parried,GK Successful Distribution,Saves from Penalty,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Headed Goals,Set Pieces Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Penalties Taken,Penalty Goals,Last Man Tackle,Crosses not Claimed,Penalties Off Target,Last Player Tackle,Other Goals,Carries,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Final Third Touches,Goals Openplay
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Milan,AC_Milan,11o903vztwpnmvgrinn208qnd,Rafael Leão,Forward,17,117.0,2.0,59.0,29.0,8.0,33.0,20.0,6.0,1.0,438.0,541.0,552.0,47.0,7.0,1332.0,327.0,171.0,16.0,35.0,25.0,1.0,16.0,201.0,27.0,29.0,2.0,31.0,76.0,28.0,1.0,32.0,15.0,141.0,316.0,258.0,731.0,60.0,3.0,41.0,23.0,505.0,213.0,28.0,53.0,79.0,84.0,7.0,170.0,452.0,116.0,114.0,146.0,36.0,31.0,5.0,1.0,155.0,,19.0,61.0,58.0,3.0,156.0,32.0,2431.0,190.0,7.0,55.0,14.0,29.0,742.0,55.0,35.0,30.0,7.0,5.0,1.0,10.0,7.0,,,,,4.0,12.0,15.0,7.0,1.0,4.0,8.0,10.0,5.0,1.0,2.0,5.0,10.0,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,a1gsior4s4zk6r8hdvy3cx2vp,A. Ranocchia,Defender,13,3.0,5.0,1.0,,3.0,,2.0,,,3.0,12.0,16.0,2.0,7.0,35.0,12.0,2.0,,1.0,,2.0,,6.0,,2.0,,2.0,,1.0,,1.0,,3.0,9.0,6.0,15.0,32.0,,,,14.0,2.0,1.0,,,1.0,1.0,5.0,3.0,13.0,,4.0,,,,,,,1.0,,3.0,1.0,,,48.0,3.0,,,1.0,1.0,19.0,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,6.0,1.0,,,,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,1b8uwkohkevu6ltjex0liklpl,V. Antov,Defender,0,9.0,4.0,66.0,,6.0,,4.0,4.0,5.0,33.0,188.0,192.0,13.0,14.0,270.0,44.0,16.0,,9.0,,1.0,,91.0,9.0,11.0,,8.0,,7.0,,11.0,4.0,10.0,36.0,19.0,211.0,12.0,,1.0,4.0,179.0,14.0,2.0,8.0,1.0,24.0,5.0,21.0,69.0,123.0,2.0,15.0,2.0,,2.0,3.0,14.0,,7.0,,17.0,1.0,,,300.0,23.0,1.0,2.0,1.0,6.0,215.0,2.0,9.0,2.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,26.0,,,,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,1muwnu7rq4feejspx7no203px,A. Barberis,Midfielder,8,9.0,,51.0,,7.0,,1.0,1.0,2.0,35.0,132.0,138.0,5.0,1.0,201.0,49.0,20.0,2.0,9.0,1.0,5.0,1.0,42.0,,2.0,1.0,9.0,,8.0,,12.0,8.0,13.0,26.0,22.0,155.0,14.0,,3.0,10.0,133.0,13.0,3.0,13.0,,16.0,2.0,15.0,78.0,62.0,6.0,11.0,2.0,1.0,,1.0,19.0,,3.0,1.0,4.0,1.0,3.0,1.0,331.0,23.0,,1.0,1.0,2.0,161.0,2.0,9.0,2.0,6.0,0.0,1.0,,2.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,15.0,1.0,,,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,Defender,19,60.0,8.0,246.0,4.0,35.0,12.0,15.0,9.0,14.0,254.0,445.0,449.0,19.0,25.0,1002.0,29.0,109.0,20.0,31.0,3.0,16.0,20.0,177.0,103.0,9.0,2.0,25.0,8.0,23.0,,45.0,16.0,48.0,123.0,108.0,589.0,10.0,,17.0,12.0,430.0,149.0,14.0,23.0,11.0,69.0,19.0,57.0,253.0,216.0,23.0,66.0,35.0,1.0,8.0,11.0,141.0,2.0,35.0,13.0,15.0,2.0,31.0,9.0,1392.0,144.0,20.0,50.0,10.0,6.0,593.0,50.0,31.0,14.0,17.0,0.0,2.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,123.0,1.0,2.0,,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,98x5xrku2jffo0in2u2htazca,W. Bondo,Midfielder,38,7.0,,9.0,,1.0,,2.0,,,9.0,43.0,44.0,,,67.0,15.0,6.0,,4.0,,1.0,,10.0,1.0,,,2.0,1.0,2.0,,3.0,,4.0,12.0,11.0,48.0,21.0,,,,44.0,3.0,,1.0,3.0,4.0,,4.0,24.0,20.0,2.0,8.0,2.0,,1.0,,16.0,,,1.0,1.0,,,1.0,56.0,6.0,1.0,,,1.0,50.0,,4.0,3.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,13.0,,,,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,Defender,5,53.0,18.0,242.0,4.0,26.0,5.0,30.0,11.0,27.0,180.0,1197.0,1255.0,64.0,65.0,1671.0,566.0,94.0,1.0,31.0,2.0,12.0,1.0,517.0,6.0,32.0,2.0,32.0,1.0,31.0,,71.0,25.0,45.0,164.0,98.0,1363.0,11.0,7.0,4.0,14.0,1191.0,100.0,27.0,36.0,1.0,95.0,14.0,77.0,350.0,906.0,2.0,87.0,22.0,1.0,5.0,,97.0,,73.0,9.0,66.0,1.0,12.0,5.0,2359.0,167.0,14.0,4.0,10.0,34.0,1422.0,4.0,31.0,26.0,4.0,1.0,5.0,,,,,,,1.0,2.0,2.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,20.0,,,,,,20.0,,,,,1.0,,,,,,,,,,,352.0,184.0,1.0,3.0,1.0,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,Forward,17,105.0,1.0,152.0,14.0,15.0,22.0,34.0,24.0,3.0,392.0,811.0,826.0,37.0,3.0,1484.0,333.0,158.0,20.0,37.0,32.0,9.0,7.0,204.0,7.0,21.0,1.0,42.0,43.0,38.0,1.0,45.0,8.0,127.0,259.0,232.0,978.0,11.0,1.0,27.0,28.0,789.0,178.0,32.0,65.0,40.0,101.0,6.0,148.0,538.0,308.0,75.0,111.0,66.0,19.0,7.0,,304.0,9.0,9.0,32.0,27.0,4.0,104.0,18.0,2465.0,167.0,21.0,34.0,27.0,6.0,993.0,56.0,37.0,50.0,5.0,1.0,1.0,9.0,33.0,20.0,,10.0,1.0,,4.0,5.0,2.0,1.0,,2.0,1.0,4.0,,4.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,361.0,181.0,1.0,2.0,2.0,17.0,4.0
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,chjjcy789cuwlsik2ibmubtyi,A. Carboni,Defender,44,5.0,2.0,5.0,1.0,3.0,1.0,1.0,,1.0,21.0,58.0,59.0,3.0,1.0,108.0,23.0,8.0,2.0,4.0,,1.0,2.0,35.0,8.0,3.0,,7.0,2.0,5.0,,2.0,3.0,6.0,14.0,11.0,70.0,13.0,,1.0,4.0,56.0,13.0,1.0,6.0,1.0,8.0,2.0,9.0,28.0,33.0,2.0,5.0,4.0,,,3.0,8.0,1.0,4.0,1.0,3.0,2.0,4.0,,164.0,12.0,1.0,2.0,,,71.0,3.0,4.0,1.0,3.0,0.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,14.0,,,,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,ejmdm3h3oxr0fqubd5sbozq0a,F. Carboni,Defender,11,4.0,,3.0,,1.0,1.0,2.0,2.0,,23.0,25.0,25.0,1.0,,66.0,7.0,7.0,1.0,3.0,,,1.0,12.0,7.0,1.0,,,4.0,,,3.0,1.0,8.0,14.0,12.0,34.0,14.0,,1.0,1.0,24.0,14.0,,2.0,3.0,7.0,1.0,9.0,11.0,15.0,4.0,5.0,10.0,,,,12.0,1.0,2.0,1.0,2.0,,1.0,1.0,63.0,9.0,3.0,8.0,,1.0,34.0,8.0,3.0,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,14.0,,,,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,4d17grk2qflzake218uz76uei,Carlos Augusto,Defender,30,126.0,6.0,65.0,16.0,73.0,18.0,41.0,17.0,27.0,388.0,1145.0,1169.0,39.0,74.0,2175.0,521.0,168.0,9.0,35.0,3.0,35.0,9.0,438.0,252.0,33.0,3.0,46.0,24.0,43.0,2.0,88.0,24.0,113.0,329.0,239.0,1355.0,11.0,7.0,21.0,32.0,1130.0,168.0,35.0,60.0,34.0,157.0,38.0,146.0,520.0,658.0,52.0,183.0,67.0,10.0,4.0,28.0,356.0,2.0,43.0,32.0,90.0,3.0,73.0,16.0,3087.0,211.0,18.0,45.0,4.0,57.0,1380.0,45.0,35.0,19.0,,3.0,6.0,6.0,,,,,,,6.0,6.0,4.0,,4.0,5.0,4.0,2.0,,,2.0,2.0,,,,,,,,,5.0,,,,,,5.0,,,,,,,,,,,,,,,,351.0,211.0,5.0,4.0,2.0,,6.0
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,bcqsti42fhzap385lnfe4auhh,P. Ciurria,Forward,26,90.0,2.0,376.0,23.0,31.0,19.0,32.0,19.0,18.0,368.0,884.0,898.0,38.0,25.0,1685.0,80.0,148.0,29.0,36.0,3.0,13.0,17.0,333.0,134.0,13.0,3.0,35.0,28.0,32.0,2.0,70.0,7.0,91.0,206.0,181.0,1073.0,11.0,5.0,31.0,16.0,860.0,190.0,31.0,41.0,19.0,137.0,18.0,104.0,492.0,435.0,44.0,102.0,38.0,12.0,4.0,11.0,300.0,3.0,43.0,38.0,25.0,3.0,53.0,15.0,2758.0,191.0,22.0,42.0,10.0,12.0,1089.0,69.0,36.0,40.0,5.0,2.0,2.0,8.0,32.0,15.0,,13.0,,1.0,5.0,6.0,5.0,,4.0,5.0,2.0,4.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,150.0,9.0,2.0,4.0,13.0,6.0
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,6r2xfmixeizxzt19lna2jjwgk,L. Colombo,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,duqiler25n63ksi0fxreo50mi,A. Colpani,Midfielder,28,61.0,2.0,131.0,10.0,14.0,10.0,22.0,14.0,2.0,145.0,304.0,306.0,16.0,6.0,597.0,46.0,53.0,10.0,27.0,7.0,5.0,2.0,91.0,3.0,10.0,1.0,12.0,13.0,12.0,2.0,14.0,3.0,54.0,131.0,115.0,366.0,11.0,,16.0,7.0,290.0,71.0,10.0,18.0,21.0,55.0,9.0,64.0,213.0,103.0,30.0,67.0,21.0,7.0,1.0,,100.0,3.0,9.0,18.0,16.0,,34.0,8.0,941.0,62.0,12.0,6.0,10.0,6.0,368.0,23.0,27.0,26.0,17.0,0.0,,,22.0,15.0,,7.0,,1.0,3.0,4.0,,,4.0,1.0,2.0,2.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,86.0,5.0,2.0,1.0,,4.0
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,6jwy293owzzhldv4i9wxntjv9,A. Cragno,Goalkeeper,89,,,8.0,,,,,,,2.0,19.0,25.0,2.0,,33.0,7.0,,,1.0,,,,12.0,,,,3.0,,3.0,,,,1.0,1.0,1.0,20.0,14.0,,,,23.0,2.0,1.0,,,6.0,,1.0,1.0,24.0,,,,,,,,,2.0,,,,,,90.0,2.0,,,,,27.0,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,6.0,,,,,,9.0,,,2.0,1.0,,,,,,,,,,,,5.0,,,,,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,18yip8wsirmu6s0idhvapnaad,M. D'Alessandro,Midfielder,70,14.0,,11.0,1.0,4.0,3.0,6.0,4.0,2.0,48.0,68.0,70.0,1.0,2.0,153.0,27.0,16.0,1.0,8.0,1.0,,1.0,17.0,8.0,2.0,,7.0,3.0,6.0,,8.0,1.0,17.0,35.0,31.0,87.0,12.0,,3.0,3.0,69.0,23.0,3.0,4.0,1.0,19.0,4.0,19.0,41.0,30.0,8.0,16.0,5.0,2.0,2.0,4.0,34.0,,3.0,2.0,4.0,1.0,11.0,1.0,285.0,19.0,2.0,12.0,2.0,2.0,89.0,12.0,8.0,9.0,5.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,28.0,,,,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,Forward,47,78.0,1.0,90.0,11.0,8.0,19.0,20.0,9.0,1.0,325.0,386.0,414.0,18.0,25.0,932.0,164.0,138.0,6.0,29.0,17.0,1.0,6.0,107.0,5.0,60.0,1.0,22.0,25.0,22.0,,26.0,6.0,89.0,260.0,167.0,530.0,11.0,2.0,26.0,27.0,396.0,157.0,21.0,55.0,37.0,60.0,7.0,149.0,246.0,174.0,61.0,111.0,38.0,5.0,2.0,,197.0,3.0,6.0,23.0,93.0,,104.0,12.0,1924.0,144.0,4.0,39.0,15.0,33.0,558.0,39.0,29.0,33.0,8.0,1.0,,13.0,,,,,,,5.0,5.0,1.0,,2.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,131.0,1.0,4.0,5.0,1.0,5.0
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,Goalkeeper,16,5.0,,384.0,,,2.0,,,86.0,366.0,660.0,917.0,249.0,29.0,1704.0,179.0,14.0,,37.0,,,,712.0,,1.0,3.0,49.0,,45.0,,100.0,4.0,4.0,14.0,9.0,887.0,11.0,10.0,,1.0,668.0,259.0,37.0,1.0,2.0,344.0,,5.0,115.0,802.0,1.0,9.0,1.0,,,,1.0,,345.0,,5.0,4.0,,,3330.0,359.0,1.0,,,4.0,1276.0,,37.0,3.0,,0.0,30.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,32.0,12.0,87.0,3.0,247.0,,11.0,6.0,2.0,36.0,419.0,,2.0,121.0,64.0,,,,,,,,1.0,,,,225.0,117.0,1.0,,,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,annamxplmbyakvo2akw63xxw5,G. Donati,Defender,2,11.0,1.0,96.0,1.0,4.0,1.0,7.0,3.0,4.0,54.0,242.0,252.0,21.0,9.0,362.0,62.0,23.0,1.0,8.0,,3.0,1.0,101.0,20.0,3.0,,7.0,2.0,6.0,1.0,12.0,4.0,12.0,30.0,23.0,276.0,13.0,,1.0,3.0,231.0,30.0,4.0,8.0,1.0,21.0,1.0,15.0,85.0,168.0,3.0,15.0,6.0,1.0,2.0,4.0,27.0,,11.0,1.0,7.0,1.0,1.0,,423.0,34.0,2.0,8.0,2.0,4.0,286.0,8.0,8.0,6.0,4.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,0.0,1.0,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,58.0,26.0,,,1.0,4.0,1.0
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,61phh511ju65h6coren0pbkd1,C. Gytkjær,Forward,9,15.0,1.0,24.0,6.0,6.0,2.0,11.0,2.0,1.0,57.0,62.0,69.0,2.0,2.0,176.0,29.0,30.0,,22.0,6.0,4.0,,12.0,,20.0,1.0,7.0,2.0,7.0,1.0,10.0,,21.0,66.0,36.0,93.0,11.0,,3.0,9.0,67.0,22.0,3.0,23.0,3.0,9.0,2.0,41.0,45.0,24.0,7.0,25.0,10.0,1.0,,,35.0,,1.0,12.0,30.0,,28.0,6.0,537.0,31.0,5.0,1.0,2.0,10.0,100.0,1.0,22.0,6.0,19.0,1.0,,10.0,,,1.0,,1.0,,1.0,1.0,,,,,1.0,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,17.0,4.0,,5.0,1.0,,1.0
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,thnje2i2s96fcbuscj57053p,A. Izzo,Defender,55,128.0,17.0,454.0,4.0,72.0,3.0,44.0,23.0,39.0,237.0,1303.0,1367.0,99.0,79.0,1972.0,418.0,108.0,3.0,30.0,1.0,22.0,3.0,538.0,19.0,37.0,2.0,25.0,9.0,25.0,3.0,87.0,50.0,77.0,282.0,205.0,1488.0,11.0,7.0,15.0,30.0,1268.0,109.0,29.0,62.0,11.0,150.0,50.0,114.0,399.0,971.0,17.0,168.0,20.0,3.0,10.0,6.0,149.0,1.0,84.0,13.0,77.0,,30.0,9.0,2475.0,192.0,12.0,4.0,10.0,40.0,1559.0,4.0,30.0,45.0,1.0,1.0,11.0,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,0.0,1.0,,1.0,,,,,,,,,,4.0,,,,,,4.0,,,,,1.0,,,,,,,,,,,305.0,159.0,1.0,3.0,,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,4vonqsqrzoyye4vs6n7dud2p5,José Machín,Midfielder,7,47.0,3.0,160.0,3.0,28.0,2.0,19.0,14.0,6.0,149.0,535.0,548.0,22.0,15.0,826.0,194.0,82.0,3.0,25.0,4.0,9.0,2.0,199.0,3.0,7.0,1.0,19.0,11.0,18.0,,27.0,13.0,60.0,120.0,107.0,638.0,11.0,,7.0,19.0,526.0,84.0,11.0,27.0,7.0,66.0,19.0,67.0,312.0,239.0,23.0,53.0,22.0,3.0,4.0,,98.0,,21.0,7.0,13.0,1.0,11.0,4.0,1118.0,103.0,11.0,6.0,8.0,6.0,651.0,8.0,25.0,12.0,14.0,0.0,,,2.0,1.0,,,1.0,1.0,,,2.0,,,2.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0,97.0,3.0,,,2.0,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,36gtyjc6dg13f6ff8go77951x,M. Marić,Forward,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,ejgtltbsu0djglqw98gywgu6t,Marlon,Defender,4,42.0,4.0,427.0,1.0,35.0,,23.0,13.0,15.0,89.0,901.0,939.0,37.0,47.0,1198.0,180.0,56.0,4.0,28.0,,14.0,4.0,334.0,7.0,21.0,1.0,26.0,3.0,24.0,,34.0,18.0,42.0,145.0,84.0,979.0,11.0,2.0,1.0,11.0,902.0,45.0,18.0,24.0,2.0,71.0,21.0,63.0,282.0,661.0,4.0,82.0,10.0,1.0,7.0,,76.0,,22.0,4.0,61.0,2.0,11.0,3.0,1588.0,78.0,9.0,1.0,8.0,40.0,1017.0,1.0,28.0,5.0,10.0,0.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,5.0,,,,,,5.0,,,,,,,,,,,,,,1.0,,225.0,110.0,1.0,,,1.0,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,aqihfinmho5z4o2r2umpddsyd,L. Marrone,Defender,34,2.0,2.0,20.0,,,,1.0,,1.0,6.0,72.0,78.0,1.0,4.0,95.0,34.0,4.0,,2.0,,,,27.0,,5.0,,4.0,,4.0,1.0,2.0,,2.0,13.0,4.0,78.0,17.0,,,1.0,77.0,4.0,2.0,2.0,,8.0,,7.0,14.0,64.0,,6.0,,,,,3.0,,2.0,1.0,9.0,,1.0,1.0,135.0,6.0,,,1.0,4.0,84.0,,2.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,5.0,,,,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,Defender,3,48.0,14.0,450.0,2.0,37.0,,31.0,13.0,42.0,207.0,1364.0,1426.0,131.0,109.0,1900.0,603.0,86.0,,30.0,,18.0,,502.0,5.0,27.0,3.0,37.0,2.0,34.0,,88.0,31.0,47.0,181.0,95.0,1543.0,11.0,7.0,3.0,17.0,1295.0,93.0,28.0,41.0,2.0,131.0,19.0,74.0,374.0,1052.0,7.0,107.0,17.0,4.0,4.0,3.0,51.0,,94.0,6.0,86.0,3.0,16.0,4.0,2489.0,180.0,8.0,1.0,3.0,59.0,1606.0,1.0,30.0,9.0,2.0,0.0,12.0,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,0.0,,,,,,,,,,,,,23.0,,,,,,23.0,,,,,,,,1.0,,,,,,1.0,,385.0,179.0,,,1.0,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,42kcyb3d0nlrld251epht6lsl,S. Molina,Midfielder,79,11.0,2.0,6.0,,6.0,2.0,4.0,1.0,1.0,37.0,66.0,68.0,,1.0,149.0,34.0,13.0,4.0,5.0,,1.0,4.0,23.0,14.0,1.0,,6.0,1.0,6.0,,4.0,1.0,8.0,20.0,19.0,82.0,9.0,,2.0,2.0,68.0,22.0,1.0,6.0,2.0,10.0,5.0,9.0,48.0,24.0,3.0,11.0,5.0,1.0,1.0,1.0,21.0,2.0,3.0,,1.0,,1.0,,229.0,16.0,2.0,10.0,1.0,,84.0,10.0,5.0,3.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,17.0,,,,,
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,Midfielder,32,144.0,15.0,589.0,9.0,57.0,8.0,41.0,18.0,10.0,423.0,1634.0,1701.0,79.0,30.0,2523.0,511.0,225.0,8.0,35.0,14.0,21.0,4.0,606.0,10.0,35.0,3.0,43.0,19.0,41.0,3.0,89.0,37.0,129.0,346.0,273.0,1898.0,11.0,6.0,19.0,48.0,1622.0,205.0,34.0,92.0,34.0,225.0,36.0,164.0,855.0,854.0,54.0,182.0,78.0,7.0,6.0,,261.0,1.0,41.0,21.0,73.0,2.0,53.0,12.0,2938.0,266.0,35.0,17.0,9.0,38.0,1967.0,28.0,35.0,53.0,1.0,3.0,6.0,1.0,15.0,9.0,,3.0,,,5.0,5.0,3.0,,4.0,3.0,3.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,,,,,,561.0,269.0,2.0,,5.0,5.0,2.0
testeo_ligas_europa,Italy_Serie_A,2022-2023,AC Monza,AC_Monza,91sgvwun5559mwe9bszj4xql1,A. Petagna,Forward,37,57.0,4.0,117.0,13.0,7.0,11.0,29.0,5.0,,242.0,275.0,315.0,14.0,18.0,725.0,96.0,105.0,,31.0,31.0,2.0,,74.0,1.0,36.0,2.0,32.0,11.0,28.0,4.0,28.0,3.0,82.0,214.0,139.0,384.0,11.0,,25.0,35.0,301.0,84.0,19.0,55.0,20.0,46.0,5.0,118.0,193.0,122.0,54.0,96.0,21.0,10.0,2.0,,137.0,6.0,4.0,26.0,75.0,4.0,94.0,13.0,1669.0,109.0,12.0,3.0,17.0,39.0,424.0,3.0,31.0,30.0,12.0,0.0,,10.0,,,1.0,,,,4.0,4.0,3.0,,4.0,5.0,3.0,1.0,1.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,157.0,57.0,6.0,4.0,2.0,9.0,3.0
