liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Hit Woodwork,Leftside Passes,Offsides,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Total Touches In Opposition Box,Unsuccessful lay-offs,Blocked Shots,Clean Sheets,Corners Taken (incl short corners),Goals,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Left Foot Goals,Overruns,Right Foot Goals,Shots On Target ( inc goals ),Successful Corners into Box,Successful Launches,Successful Lay-offs,Through balls,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Corners into Box,Yellow Cards,Home Goals,Away Goals,Handballs conceded,Headed Goals,Last Player Tackle,Penalties Conceded,Penalty Goals Conceded,Total Big Chances Saved,Assists (Intentional),Goal Assists,Attempts from Set Pieces,Clearances Off the Line,Foul Won Penalty,Goals from Outside Box,Penalties Taken,Penalty Goals,Straight Red Cards,Total Red Cards,Direct Setpiece Goals,Set Pieces Goals,GK Successful Distribution,Goal Kicks,Own Goal Scored,GK Unsuccessful Distribution,Red Cards - 2nd Yellow,Catches,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Penalties Off Target,Drops,Goalkeeper Smother,Second Goal Assists,Other Goals,Crosses not Claimed
Italy_Serie_A,2025-2026,ACF Fiorentina,31b0dvddmki2b2zvumesyrx4a,R. Piccoli,Forward,91,134,83,51,31,64,,72,12,248,143,105,232,39,6,31,19,16,114,60,54,4,14,208,39,13,6,34,71,15,15,6,16,1,1,,135,98,47,144,7,,,2,1574,36,13,30,38,195,218,144,7,74,498,4,4,11,1,3,60,18,71,2,2,44,10,21,9,35,80,12,9,4,,3,3,3,3,2,,1,14,,,20,2,1,12,3,,1,0,3,3,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,ACF Fiorentina,4vnxeq5fm1v2ydfh2mj33a80k,A. Pirrò,Midfielder,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,ACF Fiorentina,8j498fkairlyk82v1qprc13op,M. Pongračić,Defender,5,88,39,49,34,113,26,574,,242,124,118,80,540,22,34,40,33,154,85,69,35,8,1781,299,18,12,158,522,8,33,4,1,1,1,78,1628,543,1187,1651,14,18,1,13,2894,11,128,69,21,198,1887,1729,32,158,2268,3,3,6,32,57,87,74,101,0,,712,,4,16,5,15,,3,7,,,7,,,,,,1,,6,,1,1,,,,12,,,1,,,,3,,,,,,,,,,,,,,7,9,,2,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,ACF Fiorentina,5rgcjbac18zbypr3jzq415wr8,G. Puzzoli,Forward,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,ACF Fiorentina,476nfumr6aadvufrqk72tq5be,L. Ranieri,Defender,6,82,35,47,34,109,13,224,4,191,77,114,167,543,11,34,34,27,109,42,67,24,7,1299,118,23,12,74,510,7,29,10,5,6,6,83,1104,475,742,1128,10,24,2,25,2463,13,127,22,27,256,1411,1211,34,200,1797,21,21,9,40,96,175,46,104,0,1,249,3,9,6,12,33,,6,8,,1,7,,1,1,2,,3,,24,,3,2,3,,,8,1,0,1,,1,1,4,,,,,,,,,,1,1,,,25,25,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,ACF Fiorentina,45lcfmo0varfc325n562ul2j8,A. Richardson,Midfielder,24,2,1,1,2,6,,9,,12,6,6,17,7,,2,1,1,10,5,5,,,29,4,2,1,,3,,,,2,,,1,20,14,6,19,,1,,1,40,4,2,1,3,16,29,20,1,9,48,1,1,3,,,9,1,9,0,,13,,1,1,1,3,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,ACF Fiorentina,bh3b7e2qzh41dltd6h2obpln9,D. Rugani,Defender,3,28,14,14,11,10,4,53,,43,22,21,7,65,2,11,6,6,15,8,7,7,,279,16,2,2,13,81,,6,4,5,,,9,255,60,207,258,2,5,,,510,,29,9,,26,291,267,7,24,352,,,,3,9,12,12,15,0,,135,,,,,4,,,1,,,,,,,,,,,3,,,,,,,2,,,,,,1,1,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,ACF Fiorentina,3yl0m3n14kek9pwkp7catyh9l,A. Sabiri,Midfielder,11,,,,1,2,,2,,6,3,3,11,6,,1,,,6,3,3,,3,18,1,,,2,7,3,,,1,2,,,12,12,3,13,,2,,,25,1,,1,1,9,19,13,2,6,28,2,1,,,2,6,2,4,0,,4,,1,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,ACF Fiorentina,21luqypabqsd2326yorfl1s7o,E. Sadotti,Defender,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,ACF Fiorentina,87kiw3scnrpt6t0hsaqkgvpey,S. Sohm,Midfielder,7,61,38,23,28,152,5,111,3,140,75,65,141,137,16,28,22,17,79,37,42,8,14,565,68,16,6,46,160,15,18,15,10,1,1,19,482,237,252,469,8,12,,3,1430,10,11,25,14,118,571,488,20,83,721,6,6,5,5,13,72,17,70,0,,122,3,5,11,6,18,1,3,1,,,5,,,,1,,1,,,36,7,3,1,,,3,,,1,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,ACF Fiorentina,f0drogjsrwqv3hyjxuqcnk8vd,M. Solomon,Forward,19,3,2,1,15,102,1,145,6,91,38,53,231,52,,15,14,13,88,36,52,1,22,300,73,15,7,33,117,23,9,4,6,12,6,6,268,207,79,268,,12,1,,873,29,3,2,16,109,307,274,12,33,487,34,21,11,,2,59,8,31,0,,36,1,2,24,6,42,1,5,3,18,2,1,2,1,,1,2,4,5,,14,1,3,1,1,10,1,1,1,,,,,1,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,ACF Fiorentina,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,Defender,26,12,8,4,10,16,1,32,,41,23,18,19,57,3,10,6,5,29,15,14,4,,138,15,2,2,11,42,,2,1,8,,,12,115,61,59,108,5,4,4,4,260,4,15,9,4,40,143,120,9,23,206,,,1,6,9,14,9,14,0,,28,,,1,,5,,,,,,1,,,,,,,,3,1,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,2,2,,,1,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,ACF Fiorentina,e00004wkpfc8jawioejmpu1n9,David de Gea,Goalkeeper,43,8,2,6,37,,,133,,15,4,11,,653,,37,49,40,7,2,5,,1,710,58,,,260,198,1,37,,,,,188,495,112,595,519,,,,,3330,,19,,6,372,1067,707,,360,1383,,,,194,355,308,52,5,0,,216,,,,,,,,10,,,9,,,,,,,,63,,,,,,,,,,,,,,5,20,,,,,,,,,,,,,284,223,,85,,15,6,1,11,121,78,41,1,1,29,,,,,,
Italy_Serie_A,2025-2026,AC Milan,ac6r3yi7rzqlcih7qw86jsro4,Z. Athekame,Defender,24,16,6,10,26,87,,94,7,73,35,38,213,107,4,26,11,10,57,29,28,3,10,337,53,20,8,33,18,11,7,6,19,12,12,11,269,175,111,263,6,7,5,37,795,12,22,16,11,133,342,274,13,68,549,32,32,7,17,21,83,17,47,1,,130,2,5,4,9,23,,3,,,2,1,,,1,1,1,4,,3,1,,4,,,,3,1,1,4,,,,2,,2,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,56xtyj8ae03y351wietzbto2c,C. Balentien,Forward,25,,,,2,,,2,,2,2,,3,,,2,,,2,2,,,,1,1,,,1,1,,,,2,,,,,,,,,,,,4,1,,,,4,1,,,1,5,,,,,,1,,1,0,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,7odl8qgd0qak6w4ox0t3kg3kk,D. Bartesaghi,Defender,33,54,30,24,30,213,9,219,15,201,105,96,557,295,8,30,25,24,147,75,72,12,42,998,125,40,19,66,429,42,26,7,4,39,18,42,851,549,368,836,17,30,27,159,2352,40,64,19,14,342,1025,878,47,147,1674,99,71,19,15,41,196,50,106,0,,88,4,8,11,15,29,,6,7,39,2,1,2,2,2,1,,7,17,1,5,2,4,,2,16,3,2,0,1,,,2,5,,,,5,,,,,,,,,,2,2,1,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,3tvxofotfei1tgqbsvz3xqwwk,A. Castiello,Forward,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,Forward,21,,,,1,1,,7,,5,1,4,9,4,,1,,,5,1,4,,,11,3,,,1,,,,,1,1,1,,9,11,1,11,,,,,25,,,,3,5,13,11,,2,21,2,,,,,4,,2,0,,8,,,1,,4,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,95r0jtkw03vjohzwc8os8ielm,K. De Winter,Defender,5,64,22,42,26,83,12,287,2,138,56,82,94,410,6,26,21,20,74,34,40,13,4,1232,153,18,9,74,341,5,19,2,7,1,1,29,1125,423,732,1125,11,18,7,14,1798,6,98,27,8,140,1263,1154,29,109,1520,4,4,3,30,51,74,39,58,0,,429,1,4,3,5,16,,2,7,,1,1,,1,,1,,1,,6,,,,1,1,,1,0,1,2,1,,1,3,,,1,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,f14xzi9g7mhrckm5hmxkmzwno,M. Duțu,Defender,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,Defender,2,15,7,8,19,115,,115,4,77,44,33,218,137,9,19,6,6,62,37,25,11,12,522,61,28,15,59,244,13,13,6,6,8,8,7,452,247,218,450,6,9,16,59,1036,9,23,16,8,129,527,457,15,70,754,12,12,5,5,8,55,27,62,1,1,31,5,8,2,9,17,2,,5,,1,,1,1,1,,,1,,3,3,1,2,,1,,5,1,0,,,,1,,,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,Midfielder,19,31,22,9,32,183,4,192,7,185,107,78,367,221,12,32,19,19,154,85,69,18,33,780,114,42,20,86,183,36,27,19,5,2,2,22,645,389,263,628,23,17,1,8,2149,48,16,20,16,240,785,650,40,135,1123,8,8,24,5,22,110,33,113,1,,198,,18,13,35,79,4,9,3,,2,,2,2,,4,2,17,,,37,13,5,5,,,4,1,1,1,,,1,2,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,Forward,9,40,23,17,19,49,,20,2,69,40,29,120,40,,19,6,6,29,17,12,3,9,166,6,4,1,12,33,9,3,4,16,,,2,118,78,45,121,,1,,2,618,8,13,8,8,76,171,123,1,48,265,1,1,3,,1,39,10,47,1,1,49,12,6,3,11,44,4,5,,,1,,1,1,,,,5,,,24,,4,5,1,,,1,0,1,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
Italy_Serie_A,2025-2026,AC Milan,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,Defender,46,92,32,60,29,74,19,263,3,146,61,85,47,292,8,29,23,23,54,29,25,13,2,1408,124,5,1,62,454,2,27,2,2,,,84,1294,377,948,1241,9,11,,2,2441,1,154,25,6,123,1441,1325,20,116,1712,1,1,1,28,64,85,32,52,0,2,621,,14,,17,26,,2,11,,,,,,,,,3,,9,1,,,3,,,4,,,,,1,,4,,,,,,,,,,,,,,2,4,,2,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,aboxil79ulfa73pckzsdnwp62,S. Giménez,Forward,7,23,17,6,15,39,1,45,5,81,51,30,129,15,5,15,10,10,58,34,24,1,3,116,19,8,5,14,22,3,10,9,5,1,1,,90,61,44,104,2,5,,1,851,24,1,9,14,74,130,104,7,26,255,,,14,,,19,7,26,0,3,54,7,12,3,21,53,,4,,1,,,,,,2,,9,,,22,,,7,,,2,,,1,,,,3,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,94sln58zt76ydfvs4pl7xkqy2,A. Jashari,Midfielder,30,9,7,2,13,46,1,117,1,64,37,27,118,106,3,13,5,4,55,30,25,5,8,398,56,14,7,37,125,9,6,5,7,4,2,18,362,212,163,353,3,11,,2,638,15,5,11,7,73,407,371,14,36,509,6,3,8,,5,33,9,31,0,,130,,4,4,6,10,,1,,6,,1,,,,1,,2,2,1,2,1,2,,,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,clbsrtzkf61e6vx28ou5lbx90,Álex Jiménez,Defender,20,,,,1,2,,15,,9,4,5,14,1,,1,1,1,9,4,5,,2,20,9,1,1,1,14,2,,,1,,,,19,14,5,19,,,,4,45,3,,,1,5,20,19,,1,35,1,1,3,,,1,1,1,0,,3,,,4,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,Midfielder,8,58,27,31,28,105,1,151,12,160,85,75,256,92,6,28,11,11,102,58,44,5,9,404,96,13,6,38,100,10,12,9,16,3,3,5,341,259,87,338,7,6,1,2,1127,33,16,23,19,144,406,343,13,63,617,7,7,14,2,8,54,16,55,2,,109,1,12,12,18,73,2,11,,,3,,2,3,,1,1,6,,,16,3,3,5,2,,2,0,3,1,2,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,Goalkeeper,16,5,,5,36,,,187,1,12,,12,,503,,36,33,32,7,,7,1,,796,94,,,276,274,,36,1,,,,170,668,74,746,650,,,,,3206,,22,,5,248,1058,820,,238,1412,,,,105,230,197,41,8,0,,281,,,3,,,1,,13,,,1,,,,,,,,24,,,,,,,3,,,,,,,5,22,,,,,,,,,,,,,272,170,,62,,36,8,2,7,99,61,33,2,3,26,,5,4,,,
Italy_Serie_A,2025-2026,AC Milan,diod1hv5hv7v7z7mfleev1txx,L. Modrić,Midfielder,14,22,11,11,33,241,10,587,11,199,90,109,534,693,13,33,26,25,177,79,98,39,47,2050,264,40,11,186,666,50,32,7,1,29,6,174,1848,1226,793,1816,22,27,,5,2788,30,33,23,32,359,2197,1990,49,207,2648,82,14,18,6,59,234,55,148,2,1,597,,5,17,13,24,1,6,10,78,2,1,2,2,,1,2,8,19,3,18,6,6,,1,41,4,1,1,3,,,,5,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
Italy_Serie_A,2025-2026,AC Milan,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,Midfielder,80,17,12,5,18,64,2,121,5,81,39,42,127,71,2,18,7,5,64,27,37,4,3,297,56,11,5,34,59,3,4,2,14,5,5,12,260,173,97,253,3,5,1,9,534,14,6,8,17,69,302,265,8,37,425,5,5,5,2,4,31,11,33,0,,108,3,4,12,5,9,,1,2,,1,2,1,1,,,1,1,,,4,,1,,1,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,Forward,18,40,27,13,31,99,1,100,4,111,63,48,250,63,3,31,11,10,71,36,35,2,12,320,45,9,6,30,125,15,14,11,17,6,2,8,285,214,83,283,4,2,,2,1290,26,7,9,21,107,327,291,6,36,525,10,4,16,,2,40,6,34,0,2,40,8,8,8,23,66,,5,1,7,7,1,2,7,,2,7,15,3,,17,2,3,7,7,4,,3,4,1,,,,2,,2,3,,,4,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,beey4bz2prklgyamlgha3d89g,D. Odogu,Defender,27,1,,1,2,1,,,,1,,1,1,,,2,,,,,,,,2,,,,,,,,,2,,,,1,,1,1,,,,,5,,1,,,1,2,1,,1,3,,,,1,1,1,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,7wjdqyl3bkhsfca5cu4riwley,S. Pavlović,Defender,31,121,53,68,33,131,14,476,8,286,121,165,225,571,11,33,31,30,165,68,97,20,14,1692,299,31,16,96,769,15,32,4,1,5,5,64,1529,664,962,1557,26,27,1,8,2780,26,114,27,28,230,1785,1621,53,164,2210,10,10,15,16,53,120,54,111,2,,314,3,14,16,20,53,,5,11,,5,1,3,4,2,2,,6,,5,2,1,,2,3,,3,4,1,,2,1,2,4,1,,1,1,,1,1,,,,,,,64,64,,,,,,,,,,,,,,,,,1,1,
Italy_Serie_A,2025-2026,AC Milan,89c5l7f1h1u4rsvzo5qm56jo4,M. Pittarella,Goalkeeper,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,Midfielder,11,28,19,9,29,197,1,306,10,157,84,73,502,134,4,29,13,13,129,65,64,3,34,643,128,30,8,51,176,38,18,14,11,13,9,7,553,415,157,552,5,9,1,6,1566,52,10,11,23,219,650,559,14,91,975,22,19,32,4,10,90,23,81,5,,143,3,13,27,38,114,,13,,7,8,,7,8,6,7,2,25,3,,16,7,9,10,6,3,,2,6,4,,,,1,,3,4,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
Italy_Serie_A,2025-2026,AC Milan,2nddcty9qris2mmeldon0ogd1,A. Rabiot,Midfielder,12,71,28,43,28,211,5,424,22,305,134,171,524,390,22,28,23,23,234,106,128,19,19,1236,225,42,20,139,372,23,27,,1,14,14,44,1050,672,427,1041,28,29,2,15,2460,54,39,35,54,335,1271,1085,57,186,1773,42,42,21,5,28,192,36,158,2,1,298,7,18,20,30,82,1,12,13,1,6,,5,4,6,4,,12,,2,30,4,6,2,3,,4,1,5,1,,,,4,,3,4,,,1,2,,,,1,,,,,,,1,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,11o903vztwpnmvgrinn208qnd,Rafael Leão,Forward,10,55,27,28,28,184,,219,12,198,105,93,484,96,7,28,22,21,143,78,65,5,17,554,130,19,6,43,211,20,23,17,5,8,8,14,459,348,138,464,3,3,,2,1837,55,7,19,34,222,573,478,6,95,896,12,12,30,,4,95,12,91,3,2,82,9,21,25,45,119,6,18,2,3,9,1,5,6,1,6,7,24,,,55,9,9,10,6,,5,6,3,1,1,,,2,,3,3,,,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,e2oeysariwd866ksilu3t4m7e,S. Ricci,Midfielder,4,10,7,3,31,101,5,160,8,93,37,56,235,160,7,31,17,16,83,30,53,9,16,626,76,20,7,58,216,20,11,5,20,12,7,37,562,367,228,546,7,9,,4,1297,12,29,17,33,107,647,583,16,64,863,16,8,3,5,11,62,18,53,0,1,170,1,6,5,12,18,,6,1,12,1,1,,,,,1,6,4,1,8,1,5,2,,6,3,0,1,1,,,,3,,3,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,Forward,56,22,12,10,34,321,4,513,18,328,138,190,800,284,16,34,28,28,306,126,180,28,46,1272,229,71,31,158,119,49,32,17,2,19,19,25,1069,693,412,1061,33,38,8,100,2707,72,22,25,61,412,1289,1086,71,203,1990,61,61,55,8,31,213,51,172,0,3,565,2,18,49,28,91,,14,8,1,2,,2,1,1,5,1,10,,1,22,9,5,4,1,,5,1,1,1,,,,4,,3,3,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,5r7w2ewjasp98ppda6qhoez9w,E. Sala,Midfielder,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,co64kf1o4ts76szvfg4ck8sgk,J. Sardo,Midfielder,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,Goalkeeper,1,,,,2,,,,,,,,,11,,2,,,,,,,,21,,,,11,9,,1,,1,,,7,21,5,24,22,,,,,124,,1,,,3,31,29,,2,42,,,,1,2,2,,,0,,11,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,,2,,1,,,1,4,1,3,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,Defender,23,34,18,16,32,128,22,235,3,166,75,91,193,560,28,32,19,18,132,57,75,29,2,1491,95,33,14,73,148,4,30,9,2,4,4,57,1342,542,838,1319,26,39,21,116,2502,6,97,34,7,219,1527,1376,65,151,2005,12,12,2,29,51,115,48,100,0,,691,2,4,3,6,18,,3,11,,,1,,,,1,,2,,7,5,2,2,,,,6,,,1,,1,1,3,,1,2,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,d0ag3rk2mc50gwbo5famdzaqc,L. Torriani,Goalkeeper,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AC Milan,bt9jevjip0izkg5b1bu0yhxjo,V. Vladimirov,Defender,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AS Roma,9uthj64y9f77y63tq7did539x,Angeliño,Defender,3,8,4,4,7,44,,29,2,35,20,15,103,64,4,7,1,,27,16,11,2,5,203,20,11,5,22,88,5,5,5,2,4,2,11,159,97,71,153,2,7,4,34,418,5,6,5,2,72,209,164,9,45,314,14,11,3,6,11,46,13,34,0,,13,,2,,4,10,,1,,3,,1,,,,,,2,2,2,4,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AS Roma,c6vfjpybbdcyvis2zljs7mgwk,A. Arena,Forward,68,,,,2,2,,1,2,3,3,,5,1,,2,,,3,3,,,,4,1,,,,1,,,,2,,,,3,2,1,3,,,,,21,2,,,,3,4,3,,1,9,,,,,,,1,1,0,,,1,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AS Roma,9nksy1xlejaomm12hftl9xul0,M. Bah,Midfielder,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,AS Roma,4jyrztlaueae7eg18kuvxa489,L. Bailey,Forward,31,7,4,3,7,29,,26,6,21,13,8,70,10,,7,1,1,14,9,5,,2,57,16,5,1,6,9,2,1,3,6,2,1,,48,40,11,49,2,,,,182,6,,2,1,39,59,49,2,10,103,12,9,4,,,19,3,10,0,,11,1,,2,1,7,1,2,,3,,,,,,,,1,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
