root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,PutThrough/Blocked Distribution Won,Touches,Fifty Fifty,Attempts from Set Pieces,Substitute Off,Starts,Total Fouls Conceded,Goals Conceded,Shots On Target ( inc goals ),Forward Passes,PutThrough/Blocked Distribution,Straight Red Cards,Unsuccessful Passes Opposition Half,Aerial Duels won,Key Passes (Attempt Assists),Goals Conceded Outside Box,Successful Fifty Fifty,Clean Sheets,Successful Short Passes,Successful Passes Own Half,Duels won,Successful Launches,Shots Off Target (inc woodwork),Successful Passes Opposition Half,Ground Duels won,Total Losses Of Possession,Successful Dribbles,Unsuccessful Long Passes,Duels lost,Yellow Cards,Goals Conceded Inside Box,Goal Assists,Tackles Won,Time Played,Penalties Conceded,Total Touches In Opposition Box,Duels,Interceptions,Offsides,Blocked Shots,Unsuccessful Launches,Successful Open Play Passes,Rightside Passes,Throw Ins to Own Player,Recoveries,Unsuccessful Short Passes,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Corners Won,Total Shots,Open Play Passes,Successful Long Passes,Backward Passes,Tackles Lost,Total Clearances,Total Red Cards,Blocks,Aerial Duels,Penalty Goals Conceded,Aerial Duels lost,Handballs conceded,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels lost,Games Played,Total Passes,Total Fouls Won,Times Tackled,Total Tackles,Foul Attempted Tackle,Index,Leftside Passes,Winning Goal,Successful Lay-offs,Substitute On,Unsuccessful lay-offs,Unsuccessful Dribbles,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Through balls,Overruns,Throw Ins to Opposition Player,Foul Won Penalty,Successful Crosses & Corners,Successful Crosses open play,Right Foot Goals,Unsuccessful Corners into Box,Headed Goals,Goals,Assists (Intentional),Corners Taken (incl short corners),Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Red Cards - 2nd Yellow,Hit Woodwork,Penalty Goals,Penalties Taken,Set Pieces Goals,Successful Corners into Box,Goals from Outside Box,Drops,Saves made - parried,Saves Made from Outside Box,Saves Made from Inside Box,GK Unsuccessful Distribution,Penalties Faced,GK Successful Distribution,Catches,Saves from Penalty,Goalkeeper Smother,Saves made - caught,Punches,Saves Made,Penalties Saved,Goal Kicks,Clearances Off the Line,Second Goal Assists,Own Goal Scored,Crosses not Claimed,Other Goals,Penalties Off Target,Last Man Tackle,Last Player Tackle
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,dwf1cxneplou6ek9ftt1nk8dm,Gustavo Garcia,Defender,22,85.0,25.0,1998.0,,,4.0,31.0,23.0,41.0,5.0,478.0,69.0,,264.0,20.0,41.0,3.0,,8.0,707.0,485.0,156.0,10.0,5.0,374.0,136.0,549.0,34.0,110.0,111.0,5.0,38.0,3.0,51.0,2803.0,,11.0,267.0,44.0,1.0,6.0,44.0,790.0,37.0,239.0,147.0,158.0,33.0,268.0,9.0,10.0,1053.0,113.0,162.0,14.0,71.0,,12.0,44.0,8.0,24.0,1.0,223.0,820.0,87.0,33.0,1088.0,38.0,39.0,65.0,13.0,10.0,411.0,0.0,1.0,2.0,,21.0,78.0,81.0,4.0,4.0,116.0,,39.0,37.0,,2.0,,,3.0,4.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,vkkqa7plhc8qczi7pols2gyy,Ulisses,Defender,4,53.0,15.0,1688.0,,,2.0,29.0,38.0,40.0,5.0,431.0,20.0,1.0,139.0,47.0,4.0,4.0,,6.0,1013.0,858.0,128.0,8.0,12.0,240.0,81.0,230.0,15.0,105.0,97.0,5.0,36.0,,33.0,2561.0,1.0,37.0,225.0,36.0,1.0,5.0,43.0,1039.0,286.0,1.0,118.0,87.0,29.0,192.0,5.0,17.0,1219.0,85.0,76.0,17.0,124.0,1.0,31.0,93.0,8.0,46.0,2.0,132.0,1098.0,51.0,29.0,1290.0,16.0,8.0,50.0,18.0,10.0,497.0,0.0,1.0,,,2.0,,,,1.0,,,,,1.0,,,2.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,5x9288grt1u7a1m2mh2qlk4tm,C. Labidi,Midfielder,15,10.0,6.0,266.0,,,4.0,4.0,15.0,8.0,2.0,58.0,9.0,,27.0,10.0,4.0,1.0,,,129.0,63.0,39.0,,,76.0,29.0,63.0,5.0,3.0,42.0,3.0,7.0,,11.0,398.0,,9.0,81.0,7.0,,1.0,1.0,138.0,39.0,,20.0,32.0,17.0,35.0,,2.0,173.0,10.0,22.0,6.0,6.0,,,23.0,1.0,13.0,2.0,58.0,139.0,29.0,17.0,174.0,7.0,10.0,17.0,9.0,10.0,55.0,1.0,3.0,13.0,,5.0,1.0,2.0,3.0,1.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,7owkwjtjvrehlmlic3spg47e2,Luís Esteves,Midfielder,10,60.0,24.0,1721.0,,4.0,13.0,31.0,33.0,45.0,14.0,400.0,51.0,,239.0,15.0,40.0,4.0,,4.0,823.0,415.0,137.0,5.0,31.0,561.0,122.0,421.0,16.0,89.0,161.0,6.0,41.0,3.0,35.0,2816.0,,33.0,298.0,16.0,3.0,20.0,15.0,920.0,373.0,11.0,210.0,173.0,33.0,262.0,16.0,45.0,1176.0,145.0,184.0,13.0,14.0,,5.0,53.0,9.0,38.0,,245.0,968.0,123.0,33.0,1230.0,59.0,50.0,48.0,18.0,10.0,273.0,0.0,16.0,2.0,2.0,23.0,26.0,37.0,10.0,3.0,1.0,1.0,8.0,6.0,,6.0,,,3.0,7.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,4xx1a0gslcsf2zartt5nbonx0,Zé Vitor,Defender,38,83.0,12.0,1897.0,,5.0,1.0,31.0,38.0,44.0,10.0,542.0,23.0,,192.0,95.0,7.0,4.0,,8.0,998.0,845.0,165.0,14.0,20.0,289.0,70.0,307.0,5.0,151.0,103.0,11.0,40.0,,37.0,2743.0,6.0,41.0,268.0,36.0,3.0,8.0,69.0,1080.0,543.0,2.0,110.0,124.0,31.0,275.0,8.0,30.0,1342.0,136.0,68.0,11.0,215.0,1.0,27.0,138.0,7.0,43.0,1.0,130.0,1134.0,60.0,31.0,1409.0,17.0,8.0,48.0,11.0,10.0,256.0,0.0,,,,2.0,,,1.0,,,,,,,,2.0,2.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,845l2xhro63owvjs4d2mnqms5,José Gomes,Defender,5,72.0,13.0,1325.0,,,7.0,27.0,24.0,38.0,7.0,305.0,49.0,,184.0,39.0,24.0,3.0,,8.0,438.0,250.0,95.0,10.0,15.0,235.0,56.0,398.0,12.0,55.0,107.0,3.0,35.0,1.0,21.0,2349.0,,41.0,202.0,20.0,3.0,,32.0,459.0,214.0,152.0,67.0,128.0,28.0,183.0,14.0,22.0,641.0,31.0,109.0,8.0,110.0,,12.0,79.0,6.0,40.0,2.0,123.0,469.0,67.0,28.0,652.0,15.0,35.0,29.0,6.0,10.0,24.0,2.0,,1.0,,21.0,73.0,73.0,1.0,5.0,63.0,,16.0,16.0,,,,3.0,,,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,9cb30ii6vuythtugob7ub64tl,Lucas França,Goalkeeper,37,51.0,2.0,1180.0,,,1.0,33.0,,46.0,,569.0,2.0,,288.0,13.0,1.0,4.0,,8.0,342.0,394.0,21.0,59.0,,130.0,8.0,347.0,1.0,334.0,,5.0,42.0,,,2925.0,,,21.0,,,,130.0,289.0,118.0,,256.0,5.0,33.0,339.0,,,386.0,182.0,,,40.0,,,13.0,7.0,,,8.0,524.0,,33.0,863.0,15.0,,,,10.0,176.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,38.0,29.0,75.0,130.0,9.0,285.0,32.0,,2.0,1.0,23.0,105.0,,307.0,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,c4gfngqz8qeae1xayhyiwg7l6,Paulinho Bóia,Forward,98,13.0,14.0,451.0,,,10.0,13.0,8.0,20.0,9.0,73.0,22.0,,55.0,10.0,20.0,2.0,,,198.0,69.0,58.0,1.0,10.0,139.0,48.0,123.0,19.0,9.0,68.0,2.0,18.0,2.0,6.0,1090.0,,39.0,126.0,7.0,5.0,2.0,4.0,202.0,84.0,4.0,60.0,51.0,15.0,60.0,9.0,19.0,261.0,7.0,87.0,7.0,7.0,,,31.0,3.0,21.0,,95.0,205.0,47.0,15.0,265.0,16.0,27.0,13.0,6.0,10.0,21.0,1.0,11.0,2.0,1.0,15.0,7.0,8.0,2.0,1.0,,,3.0,1.0,,2.0,,1.0,2.0,4.0,1.0,1.0,1.0,0.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,17uuvygto3nzcs1tcxocg2wru,Tiago Reis,Forward,72,3.0,2.0,63.0,,,3.0,3.0,3.0,3.0,3.0,5.0,2.0,,11.0,7.0,2.0,1.0,,,22.0,11.0,9.0,,5.0,12.0,2.0,23.0,,1.0,15.0,1.0,2.0,,,230.0,,15.0,24.0,,,,1.0,19.0,9.0,,2.0,13.0,7.0,14.0,1.0,8.0,33.0,1.0,15.0,1.0,,,,15.0,,8.0,,9.0,23.0,7.0,7.0,37.0,2.0,4.0,1.0,1.0,10.0,8.0,0.0,1.0,4.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,9i1n0wl49q3swmwb582a6vg15,Léo Santos,Defender,34,16.0,3.0,490.0,,,,8.0,14.0,14.0,2.0,115.0,8.0,,43.0,23.0,,,,2.0,285.0,246.0,40.0,6.0,3.0,56.0,17.0,66.0,2.0,39.0,38.0,3.0,14.0,,4.0,770.0,,12.0,78.0,12.0,,1.0,20.0,289.0,95.0,,31.0,19.0,16.0,58.0,1.0,5.0,340.0,16.0,24.0,4.0,57.0,,6.0,47.0,2.0,24.0,,31.0,301.0,14.0,16.0,359.0,7.0,1.0,8.0,4.0,10.0,125.0,0.0,,8.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,41zrtiektkm0e8d96auw51250,D. Sequeira,Defender,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,5ypf6k6h2xuay2pa0aojhxr6d,Jota,Midfielder,20,,,6.0,,,,,,1.0,,,,,,,,,,,5.0,2.0,,,1.0,3.0,,,,,,,1.0,,,16.0,,,,,,,,5.0,2.0,,1.0,,1.0,,,1.0,5.0,,1.0,,,,,,,,,,5.0,,1.0,5.0,,,,,10.0,2.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,6jo9v8a0t6fwgawl5cl1avndg,D. Soumaré,Midfielder,27,47.0,21.0,1176.0,,,3.0,21.0,37.0,31.0,7.0,259.0,33.0,,112.0,37.0,9.0,2.0,,5.0,603.0,322.0,176.0,6.0,13.0,330.0,139.0,227.0,28.0,37.0,103.0,7.0,29.0,1.0,40.0,1883.0,,13.0,279.0,17.0,,5.0,11.0,631.0,207.0,,142.0,118.0,23.0,155.0,4.0,20.0,785.0,49.0,121.0,21.0,39.0,1.0,7.0,54.0,8.0,17.0,1.0,225.0,652.0,86.0,23.0,807.0,50.0,30.0,61.0,21.0,10.0,220.0,0.0,11.0,2.0,1.0,16.0,4.0,4.0,1.0,2.0,,,,,,,,1.0,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,8inrz9rna2z5lirsorindh0b9,J. Tagueu,Forward,95,7.0,4.0,254.0,,,5.0,8.0,14.0,15.0,4.0,40.0,7.0,,36.0,34.0,7.0,1.0,,1.0,99.0,41.0,58.0,,6.0,62.0,24.0,77.0,4.0,1.0,83.0,1.0,14.0,,4.0,863.0,,35.0,141.0,,4.0,9.0,1.0,78.0,22.0,,21.0,42.0,14.0,43.0,7.0,10.0,121.0,3.0,54.0,1.0,10.0,,,88.0,4.0,54.0,,53.0,102.0,29.0,14.0,145.0,15.0,17.0,5.0,4.0,10.0,29.0,1.0,5.0,6.0,2.0,7.0,,,1.0,,,,1.0,1.0,1.0,,1.0,2.0,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,eccv657xcwfqo8gjz0jkhuqga,Rui Encarnação,Goalkeeper,1,6.0,,41.0,,,,1.0,,4.0,,20.0,1.0,1.0,5.0,,,,,,17.0,19.0,,3.0,,5.0,,11.0,,11.0,,1.0,4.0,,,135.0,,,,,,,5.0,17.0,4.0,,8.0,,2.0,11.0,,,22.0,7.0,,,1.0,1.0,,,2.0,,,,24.0,,2.0,35.0,,,,,10.0,11.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,3.0,2.0,6.0,,,,,,3.0,,7.0,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,ci66yifcqq6zo7mi5q9w0mhka,Dudu Teodora,Forward,99,11.0,26.0,480.0,,,15.0,17.0,23.0,23.0,10.0,46.0,35.0,,47.0,14.0,9.0,2.0,,,167.0,52.0,80.0,,11.0,123.0,66.0,146.0,12.0,8.0,102.0,,21.0,2.0,20.0,1427.0,,57.0,182.0,7.0,6.0,5.0,4.0,166.0,48.0,2.0,58.0,42.0,22.0,50.0,8.0,21.0,216.0,4.0,76.0,8.0,7.0,,,40.0,5.0,26.0,2.0,142.0,171.0,76.0,22.0,221.0,26.0,46.0,28.0,12.0,10.0,51.0,2.0,6.0,5.0,,28.0,8.0,8.0,,4.0,,,4.0,4.0,2.0,,1.0,3.0,2.0,,,3.0,3.0,0.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,8kns1kywrlakjwll1cxs19r3e,N. Thomas,Forward,11,8.0,5.0,184.0,,,7.0,8.0,11.0,9.0,3.0,18.0,14.0,,36.0,2.0,11.0,,,,59.0,17.0,14.0,1.0,2.0,51.0,12.0,70.0,,4.0,36.0,3.0,9.0,,3.0,553.0,,9.0,50.0,2.0,,1.0,1.0,64.0,25.0,,28.0,24.0,9.0,28.0,5.0,5.0,92.0,5.0,18.0,5.0,8.0,,1.0,8.0,1.0,6.0,,42.0,64.0,30.0,9.0,92.0,4.0,10.0,8.0,4.0,10.0,31.0,0.0,2.0,1.0,,6.0,15.0,16.0,2.0,1.0,,,4.0,2.0,1.0,1.0,,1.0,,3.0,,1.0,1.0,0.0,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,74ebuvw74k1iwcq5nafqijvxm,F. Yamada,Forward,71,3.0,5.0,204.0,,2.0,6.0,7.0,11.0,8.0,3.0,30.0,10.0,,40.0,1.0,10.0,,,,88.0,32.0,14.0,2.0,3.0,71.0,13.0,60.0,2.0,3.0,28.0,,8.0,2.0,5.0,491.0,,12.0,42.0,,1.0,4.0,1.0,92.0,12.0,1.0,15.0,13.0,13.0,16.0,4.0,6.0,106.0,6.0,29.0,1.0,7.0,1.0,,6.0,1.0,5.0,1.0,36.0,94.0,23.0,13.0,110.0,5.0,10.0,6.0,8.0,10.0,39.0,0.0,2.0,6.0,,8.0,9.0,27.0,,,,,9.0,2.0,,14.0,,1.0,2.0,20.0,1.0,1.0,1.0,0.0,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,3rqd2jhhngxzgw0cocm12u784,César Augusto,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,5igsj45agcp6j6yh0abxrmuei,Matheus Dias,Midfielder,88,45.0,20.0,1037.0,,,9.0,20.0,42.0,24.0,1.0,212.0,30.0,,79.0,27.0,13.0,3.0,,3.0,559.0,368.0,113.0,1.0,4.0,243.0,86.0,163.0,14.0,24.0,96.0,7.0,21.0,1.0,33.0,1752.0,1.0,12.0,209.0,37.0,,1.0,8.0,588.0,224.0,3.0,88.0,95.0,26.0,119.0,2.0,5.0,705.0,52.0,95.0,18.0,63.0,,13.0,39.0,4.0,12.0,1.0,170.0,611.0,84.0,26.0,730.0,22.0,14.0,51.0,23.0,10.0,199.0,0.0,6.0,6.0,1.0,7.0,5.0,5.0,5.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,771jk0d0072ung5od9jpp7kve,Gabriel Santos,Forward,77,,1.0,35.0,,,,,2.0,3.0,,4.0,1.0,,6.0,2.0,2.0,,,,10.0,7.0,7.0,,2.0,3.0,5.0,14.0,,1.0,7.0,,3.0,,1.0,86.0,,5.0,14.0,,,2.0,,10.0,1.0,,3.0,5.0,3.0,6.0,1.0,2.0,16.0,,3.0,1.0,,,,3.0,,1.0,,11.0,10.0,6.0,3.0,16.0,3.0,3.0,2.0,2.0,10.0,8.0,0.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Nacional,CD_Nacional,9hyatadc72gmbj56vxmuz3ze1,Daniel Penha,Midfielder,17,27.0,16.0,801.0,,,18.0,18.0,24.0,20.0,17.0,152.0,33.0,,153.0,24.0,37.0,2.0,,,315.0,134.0,74.0,,23.0,230.0,50.0,257.0,13.0,11.0,106.0,2.0,18.0,1.0,18.0,1497.0,,29.0,180.0,11.0,4.0,7.0,3.0,327.0,96.0,3.0,51.0,123.0,30.0,134.0,16.0,40.0,457.0,26.0,113.0,9.0,11.0,,4.0,55.0,3.0,31.0,1.0,125.0,341.0,75.0,30.0,475.0,11.0,28.0,27.0,15.0,10.0,114.0,1.0,21.0,12.0,2.0,17.0,15.0,46.0,8.0,3.0,,1.0,23.0,2.0,1.0,18.0,1.0,4.0,1.0,36.0,2.0,4.0,4.0,0.0,,3.0,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Santa Clara,CD_Santa_Clara,6va6k5y9vlsphmysjufjxzoyc,João Costa,Forward,17,14.0,10.0,269.0,,,7.0,8.0,17.0,6.0,6.0,28.0,15.0,,37.0,14.0,8.0,2.0,,,95.0,39.0,45.0,,9.0,56.0,31.0,88.0,3.0,2.0,88.0,1.0,4.0,,10.0,723.0,,33.0,133.0,5.0,7.0,,1.0,81.0,37.0,,30.0,49.0,24.0,51.0,3.0,15.0,132.0,,47.0,5.0,7.0,,1.0,62.0,,48.0,1.0,71.0,95.0,40.0,24.0,146.0,13.0,20.0,15.0,8.0,10.0,34.0,2.0,8.0,16.0,3.0,7.0,,,2.0,,,,,,1.0,,,3.0,,,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Santa Clara,CD_Santa_Clara,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,Goalkeeper,1,71.0,,1213.0,,,,34.0,1.0,32.0,,619.0,,,318.0,16.0,,8.0,,11.0,324.0,394.0,24.0,62.0,,121.0,8.0,399.0,,382.0,2.0,4.0,24.0,,1.0,3060.0,1.0,,26.0,,,,186.0,287.0,118.0,,299.0,7.0,34.0,389.0,2.0,,449.0,191.0,,2.0,47.0,,,17.0,4.0,1.0,,9.0,515.0,1.0,34.0,904.0,8.0,,3.0,1.0,10.0,167.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,20.0,38.0,44.0,118.0,6.0,283.0,35.0,1.0,,2.0,26.0,82.0,1.0,283.0,,,,,,,,1.0
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Santa Clara,CD_Santa_Clara,et878b7bvcbvteu20cckyx6qy,Daniel Borges,Midfielder,41,5.0,,145.0,,,1.0,1.0,19.0,4.0,,42.0,5.0,,33.0,21.0,2.0,,,,43.0,11.0,40.0,,3.0,34.0,19.0,56.0,4.0,8.0,42.0,1.0,4.0,,5.0,181.0,,7.0,82.0,6.0,,1.0,3.0,45.0,15.0,,11.0,28.0,16.0,36.0,2.0,3.0,81.0,2.0,9.0,5.0,3.0,,2.0,37.0,,16.0,,45.0,45.0,26.0,16.0,81.0,6.0,4.0,10.0,8.0,10.0,15.0,0.0,,15.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Santa Clara,CD_Santa_Clara,3q1nhus52rnkt6nwvqmpb1ct0,Gustavo Klismahn,Midfielder,77,11.0,7.0,481.0,,,8.0,9.0,20.0,4.0,3.0,87.0,19.0,,89.0,10.0,18.0,1.0,,1.0,196.0,87.0,48.0,2.0,6.0,147.0,38.0,142.0,6.0,19.0,58.0,2.0,3.0,3.0,13.0,823.0,,22.0,106.0,7.0,1.0,1.0,8.0,210.0,79.0,,56.0,43.0,17.0,62.0,13.0,9.0,269.0,19.0,52.0,6.0,10.0,,3.0,23.0,,13.0,1.0,83.0,215.0,45.0,17.0,277.0,13.0,15.0,19.0,7.0,10.0,59.0,0.0,8.0,8.0,,8.0,23.0,38.0,4.0,,,,19.0,6.0,,11.0,,,3.0,26.0,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Santa Clara,CD_Santa_Clara,6fno1nklmlp93liytohma0mol,Pedro Ferreira,Midfielder,8,48.0,29.0,912.0,,,12.0,20.0,30.0,22.0,4.0,213.0,46.0,,138.0,20.0,4.0,6.0,,2.0,373.0,199.0,122.0,10.0,11.0,208.0,102.0,219.0,10.0,54.0,79.0,8.0,16.0,4.0,49.0,1826.0,,16.0,201.0,37.0,,4.0,37.0,393.0,124.0,2.0,102.0,111.0,32.0,165.0,5.0,15.0,558.0,32.0,94.0,30.0,44.0,,3.0,40.0,4.0,20.0,,161.0,405.0,59.0,32.0,570.0,13.0,12.0,79.0,19.0,10.0,139.0,0.0,5.0,12.0,,6.0,21.0,21.0,3.0,1.0,,,2.0,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Santa Clara,CD_Santa_Clara,490c7lsh869s31t00ibh3ds0k,Henrique Silva,Defender,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Santa Clara,CD_Santa_Clara,5jz3uh1mnrbfvlgph5mnpyuol,Frederico Venâncio,Defender,21,55.0,5.0,1108.0,,,10.0,21.0,18.0,17.0,2.0,337.0,8.0,,86.0,43.0,7.0,7.0,,5.0,692.0,533.0,75.0,10.0,3.0,215.0,32.0,151.0,1.0,65.0,47.0,5.0,10.0,,16.0,1811.0,,9.0,122.0,26.0,,,42.0,721.0,226.0,6.0,48.0,74.0,26.0,139.0,2.0,5.0,857.0,55.0,51.0,15.0,106.0,,5.0,63.0,3.0,20.0,,59.0,747.0,27.0,26.0,886.0,,2.0,31.0,11.0,10.0,272.0,0.0,,5.0,,1.0,2.0,2.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Santa Clara,CD_Santa_Clara,878z0kwz1diya22ki87qg7w2c,Gustavo Veiga,Forward,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Santa Clara,CD_Santa_Clara,8l21njr4kx8h1wjypznq9bm6s,Neneca,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2024-2025,CD Santa Clara,CD_Santa_Clara,cswczed1esho0zxyaj6tit5as,Serginho,Midfielder,35,24.0,19.0,759.0,,,15.0,15.0,39.0,11.0,5.0,136.0,28.0,,102.0,24.0,17.0,2.0,,,409.0,236.0,72.0,3.0,2.0,209.0,48.0,166.0,7.0,25.0,90.0,5.0,9.0,1.0,10.0,1302.0,,15.0,162.0,11.0,,7.0,8.0,419.0,133.0,,65.0,75.0,29.0,100.0,3.0,7.0,516.0,25.0,113.0,7.0,14.0,,3.0,46.0,1.0,22.0,2.0,116.0,434.0,68.0,29.0,534.0,25.0,22.0,17.0,18.0,10.0,152.0,2.0,6.0,14.0,,9.0,5.0,26.0,1.0,,,1.0,11.0,4.0,1.0,18.0,,2.0,1.0,27.0,1.0,2.0,1.0,1.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,
