root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Fifty Fifty,Shots Off Target (inc woodwork),GK Successful Distribution,Goals Conceded Inside Box,Attempts from Set Pieces,Corners Taken (incl short corners),Goals,Ground Duels,Total Tackles,Unsuccessful Corners into Box,Aerial Duels,Goals from Inside Box,Backward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Successful Fifty Fifty,Successful Open Play Passes,Ground Duels lost,Index,Throw Ins to Opposition Player,Total Losses Of Possession,Key Passes (Attempt Assists),Duels won,Aerial Duels won,Tackles Lost,Total Fouls Won,Touches,Rightside Passes,Tackles Won,Starts,Leftside Passes,Open Play Passes,Recoveries,Time Played,Total Shots,Total Clearances,Successful Passes Opposition Half,Successful Corners into Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels lost,Goals Conceded Outside Box,Goal Assists,Duels lost,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Successful Crosses open play,Total Touches In Opposition Box,Unsuccessful Dribbles,Blocked Shots,Successful Long Passes,Shots On Target ( inc goals ),Substitute Off,Throw Ins to Own Player,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Clean Sheets,Unsuccessful Long Passes,Foul Attempted Tackle,Goals Conceded,Appearances,Successful Launches,Unsuccessful Passes Own Half,Forward Passes,Successful Short Passes,Ground Duels won,Successful Passes Own Half,Successful Lay-offs,Games Played,Corners Won,Unsuccessful Passes Opposition Half,Blocks,Interceptions,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Dribbles,PutThrough/Blocked Distribution,Left Foot Goals,Offsides,Through balls,Times Tackled,Total Passes,Total Fouls Conceded,Yellow Cards,Successful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Unsuccessful lay-offs,Right Foot Goals,Handballs conceded,Substitute On,Hit Woodwork,Headed Goals,Second Goal Assists,Penalty Goals Conceded,Goals from Outside Box,Penalties Taken,Penalty Goals,Penalties Off Target,Foul Won Penalty,Other Goals,Clearances Off the Line,Catches,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Saves Made from Outside Box,Punches,Saves made - parried,Drops,Saves Made from Inside Box,Saves from Penalty,Penalties Faced,Penalties Saved,Total Red Cards,Penalties Conceded,Straight Red Cards,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Set Pieces Goals,Crosses not Claimed,Carries,Final Third Touches,Goals Openplay,Overruns,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Goal Kicks,Last Player Tackle,Total Big Chances Saved
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,8przxwwothu3crflys7ahl4dm,S. Adewoye,Defender,4,3.0,,,4.0,,,,1.0,,,3.0,,6.0,3.0,4.0,2.0,47.0,1.0,41.0,,5.0,,1.0,1.0,,,62.0,19.0,,1.0,13.0,50.0,4.0,123.0,,6.0,8.0,,,,2.0,,,3.0,,,,,,,3.0,,,,2.0,1.0,,3.0,,4.0,3.0,,1.0,12.0,44.0,,39.0,,3.0,,2.0,,2.0,47.0,,1.0,,,,,50.0,,,,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,evexihkozqignope6k57tjgt1,V. Anita,Midfielder,6,61.0,8.0,,42.0,,,,173.0,54.0,,32.0,,117.0,228.0,205.0,30.0,916.0,84.0,31.0,1.0,297.0,16.0,101.0,12.0,22.0,18.0,1502.0,251.0,32.0,29.0,299.0,1142.0,212.0,2560.0,9.0,19.0,459.0,,,2.0,20.0,4.0,2.0,104.0,142.0,2.0,3.0,3.0,8.0,1.0,64.0,1.0,3.0,7.0,33.0,35.0,5.0,86.0,30.0,46.0,29.0,9.0,61.0,500.0,875.0,89.0,483.0,13.0,29.0,5.0,169.0,6.0,46.0,939.0,17.0,53.0,,,,28.0,1167.0,37.0,9.0,3.0,0.0,0.0,0.0,2.0,,3.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,w32h1te98uqq53j053qm3pm2,S. Augustijns,Midfielder,26,9.0,,,3.0,,,,18.0,3.0,,13.0,,7.0,14.0,31.0,3.0,33.0,12.0,97.0,,18.0,,15.0,9.0,1.0,2.0,83.0,7.0,2.0,,10.0,47.0,10.0,146.0,,7.0,17.0,,,1.0,4.0,,,16.0,12.0,1.0,,1.0,,,1.0,,,1.0,2.0,3.0,,2.0,6.0,3.0,8.0,,3.0,24.0,33.0,6.0,17.0,,8.0,2.0,12.0,2.0,5.0,34.0,1.0,7.0,,,,2.0,48.0,9.0,,,0.0,0.0,0.0,,,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,czpaltuhh1gskg7zh7k7qyqui,A. Azhil,Midfielder,8,40.0,8.0,,17.0,,2.0,,109.0,22.0,2.0,34.0,,103.0,94.0,143.0,19.0,379.0,69.0,100.0,,135.0,1.0,54.0,14.0,10.0,11.0,650.0,111.0,12.0,8.0,116.0,472.0,74.0,1050.0,9.0,17.0,195.0,,1.0,3.0,20.0,2.0,1.0,89.0,75.0,6.0,,3.0,4.0,,17.0,1.0,2.0,2.0,5.0,13.0,,19.0,17.0,19.0,22.0,3.0,40.0,163.0,382.0,40.0,204.0,7.0,22.0,,60.0,2.0,6.0,399.0,7.0,18.0,,,,16.0,493.0,30.0,1.0,,0.0,0.0,0.0,,,1.0,14.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,9lctm8txbd4n87mk61lwa0rf9,S. Bakari,Midfielder,22,76.0,4.0,,39.0,,2.0,1.0,260.0,79.0,1.0,50.0,1.0,195.0,315.0,310.0,42.0,1049.0,129.0,50.0,37.0,542.0,24.0,155.0,24.0,36.0,12.0,2238.0,36.0,43.0,29.0,567.0,1361.0,229.0,2623.0,8.0,56.0,514.0,1.0,1.0,86.0,26.0,4.0,1.0,155.0,224.0,87.0,13.0,37.0,30.0,2.0,73.0,4.0,3.0,248.0,52.0,29.0,5.0,91.0,16.0,43.0,30.0,18.0,112.0,592.0,1002.0,131.0,575.0,2.0,30.0,21.0,290.0,8.0,71.0,1075.0,40.0,78.0,,1.0,,63.0,1390.0,22.0,1.0,14.0,0.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,286e4ovzfgn0p4dfwqiojavhl,V. Damaşcan,Forward,99,16.0,6.0,,8.0,,,2.0,43.0,,,30.0,2.0,36.0,27.0,73.0,9.0,70.0,29.0,36.0,,65.0,1.0,23.0,9.0,,10.0,193.0,25.0,,5.0,24.0,97.0,4.0,545.0,16.0,5.0,50.0,,1.0,1.0,21.0,,1.0,50.0,26.0,1.0,,26.0,6.0,1.0,,10.0,5.0,,,,,1.0,5.0,8.0,19.0,,9.0,19.0,77.0,14.0,27.0,5.0,19.0,8.0,19.0,,2.0,77.0,4.0,4.0,1.0,7.0,,20.0,104.0,9.0,1.0,,1.0,1.0,0.0,2.0,1.0,1.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,Forward,20,87.0,11.0,,32.0,2.0,22.0,2.0,231.0,43.0,8.0,57.0,1.0,153.0,149.0,288.0,38.0,385.0,120.0,33.0,1.0,354.0,25.0,131.0,20.0,25.0,32.0,1027.0,133.0,18.0,20.0,101.0,534.0,104.0,1966.0,23.0,9.0,300.0,9.0,2.0,45.0,37.0,5.0,2.0,157.0,132.0,54.0,14.0,79.0,31.0,8.0,23.0,12.0,11.0,11.0,7.0,19.0,1.0,17.0,11.0,37.0,33.0,6.0,34.0,158.0,373.0,111.0,120.0,12.0,33.0,15.0,169.0,2.0,12.0,396.0,36.0,43.0,,2.0,,69.0,545.0,21.0,,24.0,2.0,0.0,1.0,6.0,2.0,1.0,13.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,7xeuljcmlwanvpecj6pur2aj9,J. Efmorfidis,Forward,30,8.0,3.0,,7.0,2.0,3.0,,49.0,4.0,3.0,1.0,,28.0,16.0,50.0,4.0,93.0,34.0,40.0,,76.0,4.0,15.0,,1.0,4.0,220.0,25.0,3.0,5.0,33.0,109.0,19.0,368.0,8.0,,66.0,,,4.0,1.0,1.0,,35.0,13.0,11.0,2.0,4.0,13.0,2.0,2.0,5.0,6.0,4.0,,5.0,,3.0,1.0,8.0,7.0,,5.0,26.0,94.0,15.0,33.0,4.0,7.0,,22.0,,6.0,96.0,7.0,7.0,,,,28.0,112.0,3.0,,3.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,64uz6lwg7znlpdi5ouhxho4mi,M. El Haddouti,Forward,17,1.0,1.0,,4.0,,6.0,,35.0,6.0,2.0,4.0,,19.0,16.0,39.0,1.0,32.0,23.0,62.0,,49.0,4.0,15.0,3.0,4.0,1.0,115.0,6.0,2.0,,11.0,46.0,5.0,154.0,1.0,1.0,27.0,2.0,,8.0,1.0,,,24.0,14.0,11.0,1.0,3.0,7.0,1.0,3.0,,,1.0,1.0,3.0,,2.0,4.0,4.0,6.0,,5.0,15.0,32.0,12.0,13.0,3.0,6.0,3.0,22.0,,1.0,35.0,5.0,5.0,,,,14.0,51.0,5.0,,5.0,0.0,0.0,0.0,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,9787nemt11c372uird332d13p,J. Gaari,Defender,2,17.0,,,9.0,,,,27.0,6.0,,7.0,,41.0,53.0,34.0,11.0,149.0,16.0,15.0,8.0,83.0,1.0,16.0,5.0,1.0,2.0,324.0,11.0,5.0,5.0,79.0,201.0,37.0,456.0,,9.0,44.0,,,6.0,2.0,2.0,,18.0,39.0,6.0,,2.0,4.0,,8.0,,1.0,38.0,6.0,2.0,,14.0,4.0,11.0,9.0,2.0,22.0,77.0,147.0,11.0,111.0,,9.0,1.0,37.0,1.0,12.0,155.0,3.0,9.0,,,,9.0,208.0,6.0,1.0,,0.0,0.0,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,dxe5mowsm8g27us0kmqn636c5,M. Grim,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,cfq4nsdyu1pca7z1uvk8tn7x1,O. John,Forward,11,21.0,2.0,,15.0,2.0,27.0,2.0,111.0,8.0,13.0,32.0,2.0,87.0,88.0,143.0,12.0,247.0,59.0,100.0,4.0,237.0,21.0,71.0,19.0,6.0,13.0,620.0,121.0,2.0,16.0,39.0,333.0,41.0,1067.0,12.0,2.0,196.0,13.0,2.0,28.0,13.0,,2.0,72.0,77.0,48.0,5.0,53.0,30.0,11.0,27.0,10.0,16.0,9.0,2.0,7.0,,11.0,,15.0,23.0,1.0,16.0,90.0,222.0,52.0,70.0,8.0,23.0,17.0,120.0,,4.0,249.0,31.0,24.0,,3.0,1.0,55.0,337.0,2.0,,17.0,2.0,0.0,1.0,3.0,2.0,,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,Goalkeeper,31,1.0,,385.0,50.0,,,,8.0,3.0,,17.0,,,479.0,25.0,1.0,618.0,3.0,75.0,,493.0,1.0,21.0,16.0,,1.0,1820.0,226.0,3.0,34.0,220.0,891.0,446.0,3060.0,,22.0,164.0,,,,1.0,5.0,,4.0,9.0,,,,,,348.0,,,,194.0,1.0,5.0,470.0,,55.0,34.0,72.0,159.0,943.0,562.0,5.0,746.0,,34.0,1.0,320.0,,,910.0,2.0,2.0,,,,,1389.0,,1.0,,0.0,0.0,0.0,1.0,,,,,,,3.0,,,,,,,,23.0,4.0,151.0,103.0,58.0,9.0,39.0,3.0,91.0,3.0,6.0,3.0,,,,1.0,,3.0,,,1.0,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,181us5vol7crxrmejhkqau3t,T. Lutonda,Defender,5,22.0,1.0,,14.0,,,,73.0,13.0,,17.0,,59.0,118.0,90.0,11.0,283.0,42.0,95.0,13.0,201.0,4.0,35.0,4.0,4.0,10.0,674.0,107.0,9.0,5.0,25.0,401.0,60.0,728.0,1.0,17.0,180.0,,1.0,18.0,13.0,2.0,1.0,55.0,83.0,19.0,4.0,7.0,12.0,,19.0,,1.0,80.0,22.0,11.0,,35.0,2.0,16.0,21.0,8.0,46.0,216.0,270.0,31.0,113.0,2.0,21.0,7.0,91.0,5.0,12.0,289.0,8.0,28.0,,,,25.0,407.0,5.0,1.0,4.0,0.0,0.0,0.0,,,2.0,16.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,Defender,3,73.0,13.0,5.0,49.0,,,,106.0,46.0,,122.0,,133.0,293.0,228.0,36.0,1504.0,38.0,55.0,,321.0,10.0,124.0,56.0,19.0,16.0,2240.0,377.0,27.0,33.0,648.0,1790.0,239.0,2946.0,19.0,134.0,436.0,,1.0,4.0,66.0,5.0,2.0,104.0,134.0,4.0,3.0,28.0,3.0,1.0,177.0,6.0,1.0,5.0,71.0,15.0,5.0,159.0,7.0,54.0,33.0,20.0,102.0,674.0,1362.0,68.0,1106.0,1.0,33.0,6.0,195.0,25.0,66.0,1539.0,7.0,28.0,,,2.0,9.0,1832.0,17.0,2.0,3.0,0.0,0.0,0.0,,,2.0,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,Forward,27,4.0,,,3.0,,,1.0,10.0,3.0,,10.0,1.0,13.0,9.0,20.0,,18.0,5.0,76.0,,19.0,2.0,9.0,4.0,1.0,2.0,54.0,3.0,2.0,,5.0,27.0,3.0,88.0,2.0,1.0,11.0,,,,6.0,,,11.0,9.0,,,7.0,,,,2.0,,1.0,,1.0,,,1.0,3.0,5.0,,2.0,7.0,19.0,5.0,8.0,2.0,5.0,1.0,7.0,,,19.0,1.0,3.0,,,,4.0,28.0,1.0,,,1.0,0.0,0.0,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,cibkxflm2k8if2jg9m5lpxkut,H. Mulder,Defender,12,5.0,,,2.0,,,,4.0,,,9.0,,3.0,10.0,13.0,2.0,12.0,2.0,26.0,,10.0,1.0,7.0,5.0,,1.0,41.0,4.0,,,3.0,22.0,3.0,37.0,,7.0,7.0,,,,4.0,,,6.0,7.0,,,,,,3.0,,,,3.0,1.0,,3.0,1.0,2.0,12.0,1.0,5.0,14.0,11.0,2.0,7.0,,12.0,,5.0,3.0,2.0,14.0,1.0,1.0,,,,,24.0,1.0,,,0.0,0.0,0.0,,,,12.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,Forward,7,42.0,12.0,,22.0,5.0,38.0,5.0,167.0,19.0,24.0,28.0,3.0,74.0,83.0,195.0,21.0,220.0,91.0,100.0,,241.0,17.0,86.0,10.0,14.0,23.0,662.0,26.0,5.0,15.0,118.0,303.0,51.0,1177.0,22.0,3.0,168.0,10.0,2.0,13.0,18.0,1.0,2.0,109.0,72.0,48.0,5.0,35.0,34.0,7.0,13.0,10.0,13.0,4.0,2.0,11.0,,11.0,5.0,23.0,20.0,1.0,18.0,92.0,214.0,76.0,81.0,8.0,20.0,5.0,113.0,,10.0,227.0,34.0,23.0,5.0,3.0,2.0,57.0,310.0,13.0,2.0,22.0,1.0,4.0,1.0,2.0,,2.0,5.0,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,efcq9u93u06hx6578ua3buswl,L. Nieuwpoort,Defender,15,3.0,,,2.0,,,,13.0,6.0,,11.0,,7.0,13.0,24.0,2.0,46.0,6.0,22.0,,14.0,1.0,10.0,3.0,1.0,1.0,93.0,14.0,5.0,2.0,17.0,58.0,7.0,193.0,1.0,8.0,13.0,,,,8.0,,,14.0,7.0,,,2.0,,,5.0,1.0,1.0,,4.0,2.0,,6.0,1.0,2.0,3.0,3.0,6.0,23.0,43.0,7.0,35.0,,3.0,,7.0,4.0,2.0,48.0,,2.0,,,,,61.0,2.0,,,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,45c7ggzlq42q1t0714b48yacp,N. Nöstlinger,Midfielder,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,9bcqgzcl8tj9ms2mv6azfroq1,N. Olsak,Midfielder,6,20.0,1.0,,9.0,,1.0,,32.0,5.0,1.0,7.0,,39.0,67.0,39.0,10.0,212.0,20.0,55.0,,79.0,3.0,17.0,5.0,3.0,6.0,353.0,87.0,2.0,6.0,59.0,276.0,37.0,509.0,1.0,7.0,86.0,,,,2.0,,1.0,22.0,50.0,3.0,,,1.0,,15.0,,5.0,3.0,4.0,5.0,1.0,17.0,5.0,9.0,8.0,2.0,24.0,108.0,211.0,12.0,142.0,2.0,8.0,1.0,46.0,3.0,10.0,226.0,1.0,7.0,,,,5.0,293.0,10.0,,2.0,0.0,0.0,0.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,684nd3xjli51z43pbla0mwa21,T. Oosting,Forward,25,42.0,6.0,,20.0,,17.0,4.0,81.0,20.0,12.0,59.0,4.0,67.0,103.0,140.0,15.0,176.0,39.0,52.0,,172.0,11.0,56.0,14.0,8.0,14.0,490.0,71.0,12.0,15.0,59.0,278.0,53.0,1177.0,13.0,15.0,141.0,3.0,2.0,5.0,45.0,3.0,3.0,84.0,87.0,21.0,1.0,36.0,6.0,1.0,6.0,7.0,12.0,8.0,9.0,9.0,,16.0,4.0,23.0,17.0,1.0,28.0,94.0,182.0,42.0,52.0,11.0,17.0,3.0,96.0,3.0,6.0,188.0,9.0,17.0,4.0,11.0,,17.0,291.0,9.0,2.0,5.0,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,b23be312oxcbusvpjnnriukq2,Y. Oukili,Midfielder,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,ea4xodrpe62znqi20xmucdck5,P. Quasten,Defender,5,40.0,8.0,,23.0,1.0,2.0,,122.0,40.0,1.0,28.0,,148.0,175.0,150.0,20.0,695.0,52.0,90.0,14.0,300.0,11.0,88.0,18.0,18.0,13.0,1357.0,276.0,22.0,20.0,69.0,868.0,135.0,1546.0,11.0,30.0,373.0,,,47.0,10.0,2.0,,62.0,92.0,56.0,15.0,8.0,7.0,3.0,88.0,3.0,14.0,123.0,48.0,6.0,3.0,83.0,9.0,25.0,22.0,18.0,56.0,402.0,632.0,70.0,362.0,,22.0,6.0,175.0,3.0,39.0,720.0,18.0,27.0,,,,18.0,895.0,20.0,,15.0,0.0,0.0,0.0,1.0,,3.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,4cyftx5l62gw3ijl29y7t51pl,S. Sow,Forward,19,77.0,3.0,,18.0,,,3.0,177.0,17.0,,38.0,3.0,144.0,60.0,215.0,39.0,248.0,103.0,80.0,1.0,208.0,13.0,82.0,8.0,7.0,31.0,617.0,77.0,10.0,11.0,50.0,308.0,50.0,1126.0,9.0,2.0,170.0,,1.0,11.0,30.0,1.0,2.0,133.0,54.0,11.0,2.0,48.0,27.0,6.0,5.0,6.0,9.0,5.0,5.0,11.0,,6.0,14.0,19.0,28.0,1.0,15.0,50.0,256.0,74.0,93.0,12.0,28.0,12.0,56.0,,2.0,261.0,27.0,29.0,,6.0,,72.0,321.0,23.0,3.0,2.0,3.0,0.0,1.0,3.0,3.0,2.0,17.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,94b7i139jyk6hs6ioqlztg1jp,F. Stokkers,Forward,9,81.0,11.0,,24.0,,,5.0,110.0,15.0,,115.0,5.0,129.0,133.0,225.0,32.0,230.0,60.0,39.0,,221.0,13.0,91.0,41.0,5.0,26.0,621.0,103.0,10.0,16.0,75.0,363.0,38.0,1516.0,28.0,14.0,185.0,,,6.0,74.0,4.0,,134.0,125.0,6.0,3.0,61.0,9.0,4.0,5.0,17.0,11.0,1.0,3.0,15.0,,8.0,8.0,28.0,30.0,,20.0,66.0,235.0,50.0,58.0,32.0,30.0,9.0,119.0,5.0,4.0,240.0,9.0,35.0,1.0,18.0,1.0,33.0,373.0,20.0,,3.0,3.0,2.0,0.0,9.0,3.0,3.0,14.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,Midfielder,8,75.0,12.0,,43.0,,29.0,1.0,204.0,34.0,15.0,21.0,1.0,321.0,240.0,225.0,38.0,1258.0,100.0,47.0,,411.0,34.0,113.0,9.0,16.0,33.0,2004.0,460.0,18.0,33.0,325.0,1485.0,173.0,2712.0,22.0,14.0,792.0,7.0,4.0,20.0,12.0,4.0,4.0,112.0,182.0,43.0,4.0,26.0,22.0,5.0,71.0,10.0,17.0,11.0,21.0,23.0,1.0,58.0,5.0,47.0,33.0,2.0,67.0,440.0,1235.0,104.0,525.0,47.0,33.0,10.0,216.0,2.0,37.0,1306.0,38.0,49.0,,2.0,7.0,59.0,1546.0,19.0,1.0,11.0,1.0,0.0,0.0,5.0,1.0,3.0,,2.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,65nkv8grj2jhs2hlja63bp90p,A. Touba,Defender,59,102.0,10.0,4.0,45.0,,,3.0,160.0,38.0,,160.0,1.0,106.0,277.0,320.0,60.0,1156.0,72.0,51.0,,348.0,4.0,180.0,92.0,18.0,25.0,1954.0,481.0,20.0,32.0,311.0,1425.0,203.0,2877.0,18.0,119.0,353.0,,1.0,3.0,68.0,5.0,1.0,140.0,169.0,3.0,2.0,28.0,9.0,6.0,104.0,8.0,1.0,2.0,31.0,21.0,5.0,108.0,16.0,50.0,32.0,7.0,111.0,571.0,1088.0,88.0,841.0,1.0,32.0,4.0,169.0,25.0,68.0,1192.0,25.0,35.0,2.0,,2.0,22.0,1469.0,32.0,5.0,2.0,2.0,1.0,1.0,,1.0,,,,,,3.0,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,RKC Waalwijk,RKC_Waalwijk,ddldrej9an43ky123hqwp22ju,L. Wouters,Defender,34,11.0,,,14.0,,,,47.0,19.0,,14.0,,55.0,79.0,61.0,4.0,260.0,19.0,25.0,18.0,124.0,3.0,37.0,9.0,5.0,4.0,563.0,120.0,14.0,9.0,8.0,339.0,44.0,809.0,,30.0,129.0,,,15.0,5.0,1.0,,24.0,67.0,15.0,2.0,7.0,1.0,4.0,26.0,,2.0,58.0,6.0,6.0,1.0,12.0,2.0,15.0,11.0,4.0,28.0,164.0,242.0,28.0,141.0,,11.0,1.0,66.0,4.0,20.0,268.0,5.0,12.0,,,,2.0,347.0,5.0,,2.0,0.0,0.0,0.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
