liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Assists (Intentional),Blocked Shots,Clean Sheets,Clearances Off the Line,GK Successful Distribution,Goal Assists,Goal Kicks,Goals,Goals from Inside Box,Handballs conceded,Headed Goals,Own Goal Scored,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Second Goal Assists,Shots On Target ( inc goals ),Successful Launches,Through balls,Throw Ins to Opposition Player,Total Big Chances Missed,Total Big Chances Saved,Total Big Chances Scored,Total Red Cards,Yellow Cards,Home Goals,Away Goals,Attempts from Set Pieces,Corners Taken (incl short corners),Goals Openplay,Hit Woodwork,Left Foot Goals,Overruns,Right Foot Goals,Successful Corners into Box,Unsuccessful Corners into Box,Unsuccessful lay-offs,Foul Won Penalty,Goals from Outside Box,Last Player Tackle,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Goalkeeper Smother,Penalties Taken,Penalty Goals,Straight Red Cards,Direct Setpiece Goals,Set Pieces Goals,Direct Corner Goals,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals,Crosses not Claimed
Eredivisie,2025-2026,NAC Breda,3c2wqlde0kovi9hii52egaimt,L. Holtby,Midfielder,90,47.0,30.0,17.0,29.0,144.0,4.0,122.0,15.0,184.0,97.0,87.0,365.0,253.0,9.0,29.0,30.0,28.0,2.0,137.0,67.0,70.0,8.0,34.0,190.0,2.0,688.0,54.0,44.0,28.0,71.0,166.0,39.0,16.0,25.0,20.0,4.0,27.0,4.0,7.0,23.0,31.0,534.0,380.0,241.0,563.0,16.0,30.0,5.0,1918.0,25.0,5.0,38.0,19.0,17.0,262.0,753.0,21.0,594.0,46.0,49.0,159.0,1121.0,49.0,18.0,9.0,25.0,39.0,171.0,37.0,120.0,0.0,3.0,9.0,2.0,,,5.0,,1.0,1.0,1.0,,,,2.0,,1.0,5.0,5.0,1.0,1.0,3.0,,1.0,1.0,2.0,1.0,0.0,,47.0,1.0,,1.0,,,20.0,20.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Eredivisie,2025-2026,NAC Breda,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,Defender,4,121.0,53.0,68.0,32.0,191.0,13.0,279.0,23.0,302.0,137.0,165.0,611.0,559.0,10.0,32.0,53.0,50.0,3.0,181.0,84.0,97.0,23.0,34.0,42.0,2.0,1107.0,182.0,65.0,26.0,135.0,342.0,37.0,15.0,32.0,3.0,,22.0,22.0,10.0,1.0,75.0,787.0,538.0,297.0,738.0,21.0,29.0,255.0,2821.0,29.0,7.0,89.0,38.0,40.0,582.0,1134.0,28.0,813.0,50.0,73.0,321.0,2009.0,93.0,93.0,13.0,56.0,96.0,329.0,85.0,225.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,5.0,5.0,1.0,1.0,,,3.0,,,13.0,15.0,3.0,86.0,3.0,1.0,3.0,,3.0,4.0,1.0,,,1.0,,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,b486fhu2s7pyi92yk1iczglp1,T. Kongolo,Defender,5,11.0,3.0,8.0,5.0,5.0,,17.0,,23.0,6.0,17.0,3.0,30.0,,5.0,6.0,5.0,1.0,12.0,3.0,9.0,1.0,,5.0,,58.0,7.0,2.0,1.0,12.0,18.0,,,1.0,,4.0,,,1.0,,1.0,42.0,8.0,34.0,41.0,2.0,3.0,,182.0,1.0,,11.0,1.0,3.0,18.0,58.0,,42.0,5.0,1.0,16.0,89.0,,,,4.0,6.0,10.0,6.0,10.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,Goalkeeper,31,,,,1.0,,,9.0,,1.0,1.0,,,36.0,,1.0,3.0,3.0,,1.0,1.0,,,,4.0,,27.0,1.0,,,9.0,4.0,,,1.0,,,,,,,19.0,16.0,15.0,12.0,8.0,,,,90.0,,,,,,18.0,44.0,,27.0,,,17.0,50.0,,,,10.0,17.0,15.0,2.0,,0.0,,,,,9.0,,10.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,a3m4r77behilkcznll07b7d1x,C. Leemans,Midfielder,8,47.0,24.0,23.0,30.0,114.0,4.0,213.0,13.0,108.0,59.0,49.0,295.0,306.0,8.0,30.0,24.0,23.0,1.0,61.0,35.0,26.0,19.0,33.0,173.0,1.0,840.0,103.0,21.0,8.0,76.0,307.0,33.0,9.0,14.0,6.0,16.0,28.0,1.0,1.0,14.0,60.0,683.0,398.0,362.0,672.0,8.0,12.0,2.0,1290.0,10.0,1.0,44.0,12.0,5.0,284.0,900.0,16.0,732.0,20.0,17.0,168.0,1195.0,84.0,16.0,6.0,36.0,70.0,215.0,37.0,98.0,1.0,,4.0,2.0,,12.0,,12.0,1.0,1.0,,,,,1.0,,,7.0,8.0,,1.0,1.0,,1.0,,4.0,0.0,1.0,6.0,85.0,,1.0,1.0,,,24.0,55.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,Defender,2,33.0,17.0,16.0,20.0,69.0,6.0,47.0,2.0,95.0,44.0,51.0,150.0,125.0,2.0,20.0,26.0,23.0,3.0,62.0,27.0,35.0,9.0,10.0,72.0,1.0,281.0,17.0,21.0,10.0,37.0,20.0,10.0,2.0,13.0,12.0,7.0,9.0,4.0,3.0,1.0,10.0,211.0,120.0,104.0,205.0,5.0,14.0,52.0,1108.0,8.0,1.0,44.0,9.0,13.0,131.0,286.0,4.0,215.0,19.0,18.0,71.0,541.0,21.0,14.0,4.0,13.0,26.0,64.0,28.0,45.0,0.0,,1.0,,,,,,1.0,1.0,,1.0,,,2.0,,,2.0,2.0,,14.0,,,1.0,,1.0,1.0,0.0,1.0,8.0,1.0,,,1.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,2wkew38juoofry6oo3t1vcwyd,E. Mahmutović,Defender,15,53.0,20.0,33.0,14.0,24.0,7.0,38.0,1.0,83.0,35.0,48.0,24.0,105.0,4.0,14.0,12.0,11.0,1.0,30.0,15.0,15.0,7.0,3.0,69.0,,248.0,15.0,5.0,2.0,31.0,60.0,3.0,6.0,6.0,1.0,8.0,,,,,11.0,198.0,54.0,152.0,195.0,1.0,6.0,1.0,678.0,3.0,,58.0,11.0,9.0,60.0,258.0,7.0,206.0,7.0,16.0,52.0,392.0,,,1.0,12.0,21.0,32.0,20.0,31.0,0.0,,2.0,1.0,,,,,,,,,,,1.0,,,1.0,3.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,6s56vlhefx7jyij1d39vna0wk,L. Mol,Defender,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,Midfielder,10,25.0,18.0,7.0,28.0,152.0,1.0,319.0,17.0,211.0,112.0,99.0,407.0,248.0,3.0,28.0,36.0,34.0,2.0,186.0,94.0,92.0,10.0,36.0,164.0,3.0,730.0,178.0,36.0,16.0,105.0,198.0,37.0,14.0,20.0,12.0,8.0,18.0,10.0,32.0,30.0,34.0,578.0,430.0,194.0,572.0,13.0,22.0,9.0,1827.0,56.0,3.0,13.0,18.0,25.0,301.0,762.0,29.0,606.0,35.0,59.0,156.0,1158.0,48.0,35.0,20.0,10.0,27.0,166.0,38.0,129.0,0.0,1.0,14.0,,,,1.0,,5.0,4.0,,1.0,,,3.0,,,15.0,,3.0,1.0,3.0,,3.0,1.0,4.0,1.0,4.0,,13.0,3.0,1.0,,1.0,4.0,4.0,8.0,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
Eredivisie,2025-2026,NAC Breda,bgzvhtk50gvmq6noheadmc34l,D. Odoi,Defender,3,83.0,45.0,38.0,19.0,102.0,12.0,159.0,6.0,177.0,90.0,87.0,203.0,264.0,10.0,19.0,26.0,26.0,,94.0,45.0,49.0,16.0,9.0,225.0,2.0,659.0,95.0,25.0,13.0,64.0,101.0,9.0,8.0,17.0,4.0,2.0,4.0,4.0,3.0,1.0,29.0,551.0,288.0,295.0,550.0,8.0,22.0,85.0,1512.0,10.0,3.0,73.0,26.0,16.0,177.0,692.0,8.0,579.0,30.0,32.0,113.0,1059.0,16.0,16.0,5.0,26.0,41.0,110.0,19.0,72.0,0.0,,2.0,2.0,,,,,,,,,,1.0,1.0,,,,7.0,,13.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,200chcevwu3znwew6xjyaof6d,F. Oldrup Jensen,Midfielder,20,40.0,21.0,19.0,10.0,36.0,1.0,146.0,1.0,66.0,31.0,35.0,41.0,171.0,3.0,10.0,13.0,12.0,1.0,26.0,10.0,16.0,11.0,2.0,155.0,1.0,442.0,61.0,3.0,,37.0,97.0,2.0,2.0,8.0,4.0,2.0,,,1.0,2.0,19.0,384.0,151.0,249.0,381.0,,8.0,,665.0,1.0,,22.0,6.0,7.0,64.0,459.0,6.0,400.0,8.0,12.0,59.0,530.0,,,,6.0,24.0,45.0,14.0,35.0,0.0,,1.0,1.0,,3.0,,3.0,,,,,,,,,,4.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
Eredivisie,2025-2026,NAC Breda,7bqajkmno3ox004kdbusxv9ey,R. Paula,Midfielder,11,22.0,16.0,6.0,21.0,62.0,,135.0,13.0,111.0,64.0,47.0,196.0,74.0,5.0,21.0,13.0,13.0,,89.0,48.0,41.0,2.0,13.0,39.0,,258.0,63.0,19.0,3.0,21.0,91.0,15.0,7.0,7.0,5.0,14.0,5.0,4.0,12.0,10.0,11.0,203.0,145.0,71.0,200.0,2.0,6.0,2.0,705.0,29.0,2.0,3.0,10.0,21.0,128.0,266.0,13.0,211.0,8.0,23.0,55.0,436.0,23.0,20.0,13.0,2.0,4.0,67.0,11.0,51.0,0.0,2.0,10.0,1.0,,,2.0,,2.0,2.0,,,,,,,,6.0,,3.0,,1.0,,,,2.0,1.0,1.0,2.0,5.0,,,1.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,6jabylbbn78fxakfp2t2h3huc,P. Reulen,Forward,26,15.0,11.0,4.0,15.0,12.0,,17.0,,35.0,24.0,11.0,37.0,10.0,4.0,15.0,4.0,4.0,,20.0,13.0,7.0,,3.0,6.0,2.0,41.0,8.0,7.0,5.0,5.0,14.0,3.0,3.0,1.0,1.0,14.0,,,2.0,5.0,,25.0,17.0,9.0,26.0,2.0,3.0,1.0,249.0,5.0,,3.0,6.0,,31.0,42.0,5.0,26.0,5.0,7.0,16.0,83.0,1.0,1.0,,,3.0,15.0,2.0,13.0,1.0,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,1.0,1.0,0.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,2bfbi3t4aufb47wwt56ilzoyc,A. Salama,Forward,19,7.0,4.0,3.0,8.0,26.0,,57.0,5.0,34.0,23.0,11.0,99.0,24.0,2.0,8.0,6.0,6.0,,27.0,19.0,8.0,,6.0,25.0,,93.0,30.0,6.0,2.0,11.0,22.0,7.0,2.0,4.0,4.0,4.0,1.0,1.0,6.0,8.0,3.0,68.0,55.0,18.0,69.0,2.0,,3.0,329.0,16.0,1.0,1.0,2.0,,59.0,97.0,4.0,72.0,2.0,20.0,25.0,157.0,4.0,4.0,6.0,,,27.0,2.0,25.0,0.0,,3.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,4ported2opjp4xbp87bpqb6z8,M. Soumano,Forward,9,61.0,28.0,33.0,15.0,57.0,,65.0,7.0,122.0,70.0,52.0,167.0,26.0,6.0,15.0,13.0,13.0,,61.0,42.0,19.0,2.0,9.0,19.0,6.0,163.0,34.0,9.0,3.0,21.0,65.0,9.0,16.0,8.0,6.0,7.0,,,7.0,18.0,2.0,122.0,96.0,30.0,124.0,,4.0,1.0,703.0,31.0,,5.0,9.0,10.0,103.0,167.0,27.0,126.0,4.0,48.0,41.0,328.0,3.0,3.0,13.0,,,37.0,7.0,41.0,0.0,,10.0,,,,,,3.0,1.0,,1.0,,,,,,11.0,,1.0,,5.0,,,,,3.0,0.0,,,2.0,1.0,,2.0,2.0,,,6.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,4f8xb5sbyksacxmifi375h7qi,K. Sowah,Midfielder,14,47.0,34.0,13.0,32.0,229.0,4.0,285.0,22.0,249.0,139.0,110.0,473.0,337.0,16.0,32.0,49.0,46.0,3.0,202.0,105.0,97.0,30.0,25.0,237.0,8.0,1062.0,109.0,88.0,39.0,146.0,264.0,26.0,16.0,31.0,10.0,1.0,10.0,10.0,18.0,19.0,35.0,851.0,530.0,336.0,821.0,32.0,27.0,4.0,2733.0,52.0,3.0,38.0,35.0,21.0,374.0,1067.0,24.0,856.0,59.0,47.0,211.0,1559.0,45.0,45.0,24.0,25.0,42.0,194.0,62.0,169.0,0.0,1.0,11.0,5.0,,,1.0,,1.0,1.0,3.0,,,,3.0,,,8.0,12.0,3.0,,3.0,,1.0,,3.0,1.0,0.0,,,,1.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,Midfielder,6,3.0,1.0,2.0,2.0,2.0,1.0,1.0,,4.0,2.0,2.0,,4.0,,2.0,1.0,1.0,,1.0,1.0,,,,2.0,,9.0,1.0,,,,1.0,,,,,2.0,,,,,,4.0,1.0,3.0,4.0,,,,34.0,,,4.0,,,5.0,9.0,,4.0,,,5.0,14.0,,,,2.0,3.0,4.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,8nnxi9lw3hso096kk81h0azh0,J. Talvitie,Forward,32,21.0,13.0,8.0,26.0,113.0,1.0,252.0,15.0,191.0,120.0,71.0,382.0,104.0,7.0,26.0,24.0,22.0,2.0,170.0,107.0,63.0,8.0,21.0,146.0,,389.0,144.0,29.0,9.0,63.0,30.0,23.0,11.0,15.0,12.0,11.0,25.0,12.0,18.0,5.0,7.0,305.0,235.0,97.0,300.0,10.0,13.0,9.0,1360.0,78.0,6.0,17.0,15.0,22.0,261.0,393.0,21.0,307.0,23.0,53.0,86.0,770.0,61.0,42.0,53.0,2.0,3.0,123.0,24.0,83.0,2.0,2.0,7.0,,,,2.0,,2.0,1.0,1.0,,,1.0,2.0,,,10.0,1.0,2.0,,1.0,,,,,2.0,0.0,2.0,26.0,2.0,1.0,2.0,4.0,,10.0,16.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,37c696bwovmn1x8lc8z4wp53o,C. Valerius,Defender,25,38.0,22.0,16.0,27.0,105.0,8.0,188.0,10.0,185.0,89.0,96.0,286.0,231.0,6.0,27.0,28.0,26.0,2.0,147.0,67.0,80.0,22.0,14.0,219.0,,604.0,99.0,38.0,16.0,84.0,68.0,14.0,10.0,19.0,8.0,8.0,16.0,16.0,15.0,,29.0,475.0,294.0,215.0,464.0,17.0,22.0,93.0,1743.0,35.0,1.0,62.0,17.0,26.0,253.0,623.0,12.0,493.0,39.0,19.0,130.0,1113.0,26.0,26.0,20.0,22.0,47.0,104.0,52.0,83.0,0.0,,5.0,3.0,1.0,,,,,,1.0,,,,2.0,,,2.0,8.0,,27.0,1.0,,,,5.0,,,,,,1.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,4lsj3yc6adimhltkab6tzfj84,D. Versluis,Forward,23,5.0,2.0,3.0,6.0,,,4.0,,11.0,7.0,4.0,9.0,5.0,,6.0,,,,6.0,5.0,1.0,,,1.0,1.0,8.0,2.0,1.0,,1.0,2.0,,1.0,,,6.0,,,,,2.0,2.0,1.0,1.0,,,1.0,,21.0,5.0,,2.0,,,16.0,8.0,1.0,2.0,1.0,2.0,6.0,24.0,1.0,1.0,1.0,1.0,1.0,7.0,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,NAC Breda,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,Forward,17,85.0,36.0,49.0,18.0,84.0,,65.0,10.0,171.0,77.0,94.0,180.0,45.0,6.0,18.0,22.0,20.0,2.0,86.0,41.0,45.0,1.0,9.0,62.0,6.0,254.0,28.0,17.0,4.0,26.0,82.0,9.0,13.0,15.0,8.0,3.0,1.0,1.0,6.0,20.0,1.0,161.0,105.0,76.0,179.0,7.0,6.0,,1200.0,23.0,1.0,4.0,17.0,27.0,159.0,273.0,23.0,180.0,13.0,60.0,93.0,456.0,7.0,5.0,8.0,2.0,5.0,84.0,16.0,88.0,1.0,,14.0,1.0,,,,,5.0,4.0,,1.0,,,2.0,,1.0,10.0,,,,3.0,,4.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,,1.0,4.0,,,6.0,,1.0,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,
Eredivisie,2025-2026,NAC Breda,9jegiw70bxyxvb9umtyqbazo4,D. van Reeuwijk,Defender,18,5.0,3.0,2.0,1.0,3.0,,3.0,,5.0,3.0,2.0,5.0,9.0,,1.0,,,,,,,,,4.0,,18.0,1.0,,,1.0,3.0,,1.0,,,1.0,,,,,,10.0,3.0,8.0,11.0,,,,40.0,,,1.0,,,9.0,19.0,1.0,11.0,,3.0,8.0,23.0,,,,2.0,3.0,5.0,3.0,5.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,8gde39dg3u3kqhd8pa2mdcn2t,T. Chery,Midfielder,10,13.0,9.0,4.0,32.0,281.0,2.0,346.0,26.0,139.0,78.0,61.0,814.0,319.0,6.0,32.0,48.0,41.0,7.0,126.0,69.0,57.0,5.0,50.0,279.0,13.0,993.0,145.0,35.0,10.0,109.0,188.0,56.0,25.0,32.0,14.0,,39.0,6.0,20.0,41.0,29.0,829.0,650.0,289.0,871.0,6.0,2.0,8.0,2670.0,44.0,9.0,9.0,19.0,30.0,390.0,1067.0,67.0,900.0,8.0,106.0,167.0,1569.0,111.0,55.0,19.0,7.0,27.0,253.0,25.0,140.0,3.0,5.0,31.0,3.0,,,6.0,,10.0,8.0,4.0,,,1.0,4.0,,1.0,42.0,,7.0,,7.0,,6.0,1.0,3.0,9.0,1.0,8.0,82.0,7.0,4.0,7.0,4.0,3.0,27.0,48.0,4.0,1.0,2.0,,,,,,,,,,,,,4.0,2.0,1.0,,,,2.0,,,,
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,alkcbccyfsjddm897cgz7wel1,J. Cillessen,Goalkeeper,22,1.0,,1.0,3.0,,,10.0,,2.0,,2.0,,71.0,,3.0,2.0,2.0,,1.0,,1.0,,1.0,6.0,,47.0,2.0,,,21.0,4.0,1.0,,3.0,1.0,,,,,,17.0,23.0,14.0,21.0,18.0,,,,186.0,,,5.0,,1.0,46.0,81.0,,35.0,,,46.0,99.0,,,,20.0,46.0,41.0,5.0,,0.0,,,1.0,,9.0,,18.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,12.0,,,7.0,5.0,2.0,1.0,2.0,1.0,,,,,,,,,,,
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,2by23cpjtr9tsw1m4ak1w73oq,G. Crettaz,Goalkeeper,1,5.0,,5.0,30.0,,,318.0,,13.0,3.0,10.0,,1085.0,,30.0,48.0,41.0,7.0,8.0,3.0,5.0,,3.0,242.0,,1168.0,129.0,1.0,,335.0,113.0,3.0,,30.0,,,,,,,294.0,673.0,220.0,576.0,502.0,3.0,2.0,,2700.0,1.0,3.0,35.0,,1.0,649.0,1440.0,,796.0,5.0,,644.0,1725.0,,,,442.0,632.0,564.0,80.0,12.0,0.0,,,4.0,,182.0,,133.0,,,,,,,4.0,,,,146.0,1.0,,,28.0,,,3.0,,,,,,,,,,,,,,,3.0,13.0,,62.0,5.0,7.0,104.0,66.0,34.0,5.0,26.0,3.0,,,,,,,,1.0,1.0,,
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,4j5hfebi948ggjwexpndrub1m,Danilo,Forward,9,20.0,12.0,8.0,10.0,17.0,,32.0,1.0,38.0,21.0,17.0,86.0,19.0,,10.0,3.0,2.0,1.0,18.0,9.0,9.0,1.0,3.0,17.0,1.0,82.0,14.0,7.0,3.0,12.0,31.0,4.0,2.0,1.0,1.0,9.0,1.0,1.0,4.0,2.0,,59.0,53.0,9.0,61.0,1.0,1.0,,254.0,7.0,1.0,1.0,,3.0,43.0,84.0,6.0,61.0,2.0,24.0,23.0,138.0,1.0,1.0,4.0,,,21.0,3.0,23.0,0.0,,6.0,,,,1.0,,1.0,1.0,,,,,,,,4.0,,,,3.0,,,,,1.0,0.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,am2rerhvlsxd32zcfqs8l70bu,A. Darelas,Midfielder,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,4kns22wbu3emy5oxbpr52rdud,E. Dasa,Defender,14,39.0,18.0,21.0,22.0,161.0,7.0,262.0,9.0,119.0,55.0,64.0,328.0,324.0,4.0,22.0,32.0,27.0,5.0,80.0,37.0,43.0,18.0,16.0,298.0,1.0,840.0,118.0,31.0,14.0,88.0,89.0,16.0,11.0,21.0,5.0,1.0,13.0,13.0,8.0,3.0,37.0,695.0,387.0,350.0,687.0,6.0,11.0,136.0,1815.0,23.0,4.0,38.0,11.0,18.0,247.0,872.0,15.0,724.0,17.0,22.0,148.0,1294.0,27.0,27.0,10.0,28.0,56.0,144.0,31.0,92.0,0.0,,6.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,3.0,,,4.0,7.0,5.0,14.0,,1.0,,,,0.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,4mz9mhuv21kti5x38fb36q2g9,Y. El Kachati,Forward,34,25.0,18.0,7.0,19.0,34.0,,64.0,10.0,71.0,43.0,28.0,169.0,29.0,2.0,19.0,9.0,7.0,2.0,46.0,25.0,21.0,1.0,4.0,22.0,6.0,115.0,34.0,14.0,3.0,20.0,34.0,6.0,6.0,1.0,1.0,18.0,3.0,3.0,5.0,4.0,3.0,85.0,74.0,18.0,86.0,4.0,4.0,,500.0,13.0,2.0,3.0,12.0,8.0,86.0,119.0,14.0,89.0,8.0,49.0,30.0,244.0,18.0,18.0,8.0,1.0,1.0,45.0,3.0,29.0,1.0,2.0,8.0,,,,2.0,,3.0,2.0,2.0,,,,1.0,,,8.0,,,1.0,3.0,,,,,2.0,1.0,,,2.0,,,3.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,1xyx81rln0qr5u53atpdafxn8,F. Entius,Goalkeeper,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,Nijmegen Eendracht Combinatie,8624hqd4nlbzcoqsetvsvla8k,D. Fonville,Defender,24,60.0,31.0,29.0,28.0,113.0,10.0,222.0,3.0,172.0,71.0,101.0,257.0,268.0,4.0,28.0,23.0,21.0,2.0,112.0,40.0,72.0,20.0,6.0,105.0,,715.0,119.0,38.0,18.0,79.0,252.0,8.0,,12.0,2.0,16.0,7.0,7.0,13.0,,28.0,578.0,320.0,283.0,568.0,18.0,28.0,94.0,1369.0,19.0,,69.0,14.0,13.0,250.0,738.0,,596.0,46.0,10.0,142.0,1191.0,14.0,14.0,8.0,27.0,50.0,117.0,39.0,92.0,0.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,,,,,,,2.0,,,,7.0,2.0,50.0,,1.0,,,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
