root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Starts,Total Clearances,PutThrough/Blocked Distribution,Duels won,Foul Attempted Tackle,Ground Duels lost,Total Losses Of Possession,Substitute Off,Forward Passes,Goal Assists,Successful Long Passes,Substitute On,Times Tackled,Successful Launches,Yellow Cards,Successful Dribbles,Aerial Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Assists (Intentional),Appearances,Throw Ins to Own Player,Goals Conceded Inside Box,Rightside Passes,Unsuccessful Crosses open play,Unsuccessful Short Passes,Interceptions,Blocked Shots,Ground Duels won,Total Tackles,Index,Open Play Passes,Time Played,Duels,Shots Off Target (inc woodwork),Unsuccessful Long Passes,Unsuccessful Launches,Shots On Target ( inc goals ),Unsuccessful Dribbles,Successful Crosses & Corners,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Total Fouls Won,Total Touches In Opposition Box,Successful Crosses open play,Aerial Duels won,Unsuccessful Passes Opposition Half,Successful Passes Opposition Half,Through balls,Total Successful Passes ( Excl Crosses & Corners ) ,Total Shots,Unsuccessful Passes Own Half,Fifty Fifty,Aerial Duels lost,Total Fouls Conceded,Successful Fifty Fifty,Penalty Goals Conceded,Touches,Successful Lay-offs,Successful Short Passes,Duels lost,Successful Passes Own Half,Games Played,Recoveries,Total Passes,Ground Duels,Leftside Passes,Successful Open Play Passes,Goals Conceded,Unsuccessful Crosses & Corners,Corners Won,Backward Passes,Tackles Won,Tackles Lost,Unsuccessful lay-offs,Home Goals,Away Goals,Winning Goal,Right Foot Goals,Hit Woodwork,Handballs conceded,Goals from Outside Box,Goals,Attempts from Set Pieces,Corners Taken (incl short corners),Clearances Off the Line,Unsuccessful Corners into Box,Blocks,Clean Sheets,Second Goal Assists,Throw Ins to Opposition Player,Saves Made,Catches,GK Successful Distribution,Saves Made from Outside Box,Successful Corners into Box,Own Goal Scored,Offsides,Headed Goals,Goals from Inside Box,Left Foot Goals,Penalty Goals,Penalties Taken,Foul Won Penalty,Penalties Conceded,Penalties Faced,GK Unsuccessful Distribution,Punches,Saves made - caught,Saves made - parried,Drops,Crosses not Claimed,Goalkeeper Smother,Saves Made from Inside Box,Red Cards - 2nd Yellow,Total Red Cards,Straight Red Cards,Set Pieces Goals,Other Goals,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target,Goal Kicks,Overruns,Last Player Tackle
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,9fn24kmral0uddw40xijmbi3u,P. Besong,Forward,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,22qvx5edglyx1lcfdapgvvz3e,D. Borkowski,Forward,19,7.0,4.0,8.0,32.0,6.0,36.0,103.0,7.0,28.0,,2.0,6.0,25.0,1.0,2.0,7.0,34.0,42.0,,13.0,2.0,5.0,34.0,13.0,40.0,3.0,4.0,20.0,4.0,88.0,128.0,653.0,90.0,4.0,2.0,2.0,8.0,11.0,2.0,8.0,4.0,1.0,9.0,36.0,2.0,12.0,47.0,65.0,,93.0,12.0,8.0,23.0,22.0,12.0,14.0,,259.0,6.0,91.0,58.0,30.0,13.0,23.0,135.0,56.0,33.0,86.0,6.0,13.0,7.0,40.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,5.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,8s8dqooc8j4o54syz0zxbbp0q,E. Çelebi,Defender,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,7dlv4c3c2essk4gs38oymdqdx,N. Dovedan,Midfielder,10,17.0,3.0,34.0,111.0,20.0,120.0,290.0,13.0,141.0,1.0,5.0,14.0,51.0,1.0,4.0,17.0,80.0,155.0,,31.0,6.0,22.0,133.0,15.0,139.0,5.0,13.0,87.0,22.0,83.0,456.0,1613.0,287.0,24.0,16.0,3.0,17.0,18.0,2.0,24.0,11.0,3.0,49.0,63.0,2.0,24.0,138.0,229.0,3.0,315.0,41.0,32.0,57.0,56.0,28.0,25.0,5.0,811.0,10.0,310.0,176.0,88.0,31.0,65.0,470.0,207.0,80.0,303.0,25.0,15.0,10.0,116.0,16.0,6.0,1.0,1.0,0.0,0.0,,1.0,1.0,,1.0,6.0,,,,1.0,1.0,,2.0,,,,,,,8.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,f25vq95i4fayxcel0nr9uyl0p,C. Früchtl,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,adsjf6rcdn086dp50b50fd785,J. Geis,Midfielder,5,32.0,57.0,60.0,146.0,19.0,86.0,560.0,5.0,609.0,7.0,169.0,2.0,12.0,22.0,4.0,9.0,69.0,382.0,4.0,34.0,6.0,43.0,350.0,25.0,181.0,46.0,19.0,117.0,73.0,57.0,1404.0,2914.0,272.0,20.0,201.0,74.0,16.0,4.0,57.0,56.0,36.0,6.0,36.0,3.0,7.0,29.0,436.0,655.0,,1165.0,36.0,84.0,82.0,40.0,33.0,40.0,8.0,2170.0,6.0,996.0,126.0,567.0,34.0,233.0,1547.0,203.0,405.0,1059.0,49.0,138.0,22.0,183.0,48.0,25.0,,2.0,1.0,0.0,3.0,1.0,3.0,2.0,3.0,23.0,111.0,,71.0,8.0,5.0,1.0,,,,,,33.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,5nbk2xeyrs7pxdye1jtqudhpl,R. Hack,Midfielder,17,19.0,1.0,27.0,82.0,16.0,116.0,239.0,16.0,114.0,4.0,16.0,4.0,61.0,1.0,3.0,29.0,30.0,95.0,4.0,23.0,23.0,26.0,139.0,13.0,89.0,7.0,6.0,71.0,21.0,48.0,555.0,1561.0,217.0,15.0,6.0,6.0,12.0,21.0,9.0,19.0,14.0,5.0,21.0,46.0,9.0,11.0,88.0,286.0,,463.0,27.0,22.0,54.0,19.0,30.0,16.0,5.0,901.0,14.0,447.0,135.0,186.0,23.0,90.0,558.0,187.0,143.0,460.0,31.0,15.0,4.0,162.0,7.0,14.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,,4.0,1.0,2.0,,2.0,,,,1.0,,,,,,,12.0,1.0,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,ab38msf7g1zuovck24ng2453p,T. Handwerker,Defender,6,34.0,59.0,81.0,201.0,13.0,89.0,610.0,1.0,552.0,,114.0,,45.0,21.0,3.0,44.0,69.0,333.0,,34.0,313.0,44.0,493.0,116.0,201.0,71.0,11.0,155.0,66.0,49.0,1303.0,3059.0,313.0,11.0,132.0,60.0,2.0,31.0,18.0,21.0,39.0,7.0,45.0,28.0,15.0,46.0,349.0,456.0,1.0,995.0,13.0,109.0,95.0,23.0,20.0,50.0,9.0,2372.0,,881.0,112.0,557.0,34.0,183.0,1328.0,244.0,31.0,973.0,51.0,125.0,22.0,252.0,46.0,20.0,,0.0,1.0,0.0,1.0,,,1.0,1.0,2.0,9.0,2.0,5.0,17.0,5.0,,79.0,,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,azdmlv2f9snzv9rmhk7cmyqjt,N. Knothe,Defender,35,3.0,10.0,10.0,15.0,1.0,17.0,43.0,2.0,36.0,,3.0,2.0,6.0,1.0,,3.0,10.0,21.0,,5.0,17.0,2.0,1.0,4.0,16.0,7.0,,9.0,5.0,83.0,72.0,256.0,36.0,1.0,5.0,3.0,,2.0,,,8.0,,1.0,1.0,,6.0,17.0,17.0,,54.0,1.0,8.0,6.0,4.0,7.0,3.0,,153.0,,51.0,21.0,37.0,5.0,16.0,75.0,26.0,23.0,52.0,2.0,4.0,,15.0,2.0,3.0,,0.0,0.0,0.0,,1.0,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,dgysidzshgxqm3jegaihwi5wq,T. Krauß,Midfielder,14,27.0,30.0,73.0,156.0,38.0,123.0,310.0,18.0,333.0,,35.0,4.0,31.0,9.0,9.0,18.0,91.0,214.0,,31.0,,31.0,180.0,17.0,166.0,48.0,6.0,120.0,75.0,30.0,902.0,2201.0,334.0,14.0,48.0,31.0,8.0,12.0,,16.0,53.0,4.0,28.0,22.0,,36.0,156.0,347.0,1.0,695.0,22.0,75.0,90.0,55.0,45.0,49.0,7.0,1357.0,6.0,660.0,178.0,348.0,31.0,175.0,909.0,243.0,249.0,688.0,35.0,17.0,5.0,147.0,44.0,31.0,,2.0,0.0,1.0,1.0,2.0,,1.0,2.0,,,,,7.0,2.0,,,,,,,,,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,8lnn1xz3wdafb8yg0b69yx6fp,P. Krätschmer,Defender,13,,,1.0,,2.0,3.0,1.0,,,,,3.0,,,,,1.0,,,3.0,,,3.0,,,,,,,1.0,3.0,20.0,4.0,,,,,,,,1.0,,,,,,,,,3.0,,,1.0,1.0,3.0,,,6.0,,3.0,4.0,3.0,3.0,1.0,3.0,3.0,,3.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,4zk3quzhjt36y00kocaq8ev2t,P. Köpke,Forward,20,3.0,,2.0,5.0,,16.0,38.0,2.0,11.0,,1.0,4.0,10.0,,1.0,,11.0,19.0,,7.0,,3.0,16.0,3.0,19.0,1.0,1.0,3.0,1.0,95.0,56.0,278.0,30.0,1.0,,,7.0,2.0,,4.0,,2.0,2.0,17.0,,2.0,18.0,29.0,,38.0,8.0,4.0,8.0,9.0,3.0,5.0,,93.0,3.0,37.0,25.0,9.0,7.0,17.0,57.0,19.0,15.0,37.0,5.0,3.0,2.0,15.0,1.0,,1.0,0.0,2.0,0.0,1.0,,,,2.0,,,,,,,,,,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,4c4u57alxfw2zavbdym5nmiju,T. Latteier,Midfielder,43,4.0,3.0,9.0,26.0,9.0,35.0,70.0,4.0,43.0,1.0,10.0,5.0,16.0,,1.0,9.0,12.0,35.0,1.0,9.0,8.0,8.0,33.0,1.0,32.0,7.0,,22.0,11.0,73.0,159.0,486.0,69.0,,3.0,,2.0,6.0,3.0,5.0,7.0,2.0,2.0,10.0,3.0,4.0,26.0,72.0,1.0,124.0,2.0,10.0,12.0,8.0,9.0,6.0,2.0,260.0,2.0,114.0,43.0,55.0,9.0,18.0,159.0,57.0,50.0,124.0,10.0,1.0,3.0,33.0,6.0,5.0,,0.0,0.0,0.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,cgw1yf7es0b38xbvn59geqq51,F. Lohkemper,Forward,7,10.0,4.0,8.0,27.0,7.0,39.0,99.0,9.0,22.0,4.0,5.0,1.0,19.0,,3.0,5.0,23.0,43.0,4.0,11.0,,9.0,41.0,12.0,41.0,,2.0,20.0,2.0,51.0,147.0,794.0,82.0,4.0,2.0,2.0,9.0,10.0,3.0,8.0,1.0,2.0,13.0,41.0,3.0,7.0,45.0,65.0,,116.0,13.0,10.0,15.0,16.0,11.0,8.0,2.0,272.0,7.0,111.0,55.0,54.0,11.0,19.0,159.0,59.0,40.0,104.0,11.0,12.0,8.0,56.0,,2.0,2.0,2.0,2.0,0.0,3.0,,,1.0,4.0,,1.0,,,1.0,1.0,,1.0,,,,,,,5.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,9huuu0ml50xac97dxbrdiums5,G. Margreitter,Defender,33,11.0,66.0,2.0,72.0,1.0,18.0,142.0,,245.0,,36.0,7.0,5.0,4.0,,1.0,77.0,132.0,,18.0,2.0,15.0,134.0,,65.0,11.0,1.0,21.0,13.0,100.0,513.0,1103.0,116.0,3.0,67.0,35.0,6.0,4.0,,1.0,2.0,1.0,8.0,17.0,,51.0,90.0,100.0,,406.0,9.0,42.0,17.0,26.0,11.0,8.0,4.0,694.0,,370.0,44.0,306.0,18.0,62.0,538.0,39.0,121.0,388.0,16.0,,3.0,38.0,7.0,6.0,,1.0,0.0,0.0,,1.0,1.0,,1.0,,,1.0,,14.0,3.0,,,,,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,n9hjk69fkkekxrb6l5lgru1h,C. Mathenia,Goalkeeper,26,34.0,21.0,1.0,10.0,,,370.0,,643.0,,211.0,,,72.0,2.0,,9.0,363.0,,34.0,1.0,44.0,163.0,,5.0,,,3.0,,51.0,708.0,3060.0,12.0,,358.0,185.0,,,,,,7.0,6.0,,,7.0,329.0,149.0,,768.0,,34.0,1.0,2.0,,1.0,9.0,1424.0,,557.0,2.0,619.0,34.0,293.0,1131.0,3.0,325.0,525.0,51.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,6.0,,,83.0,12.0,321.0,30.0,,,,,,,,,,,9.0,106.0,13.0,,23.0,2.0,1.0,4.0,51.0,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,Forward,24,,,,3.0,,2.0,5.0,,1.0,,,3.0,1.0,,,1.0,3.0,2.0,,3.0,,,6.0,,2.0,,,1.0,,87.0,10.0,15.0,6.0,,,,,1.0,,1.0,,,,1.0,,2.0,,6.0,,8.0,,2.0,2.0,1.0,,,,14.0,,8.0,3.0,2.0,3.0,2.0,10.0,3.0,2.0,8.0,,,1.0,1.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,Midfielder,24,14.0,3.0,27.0,60.0,2.0,41.0,153.0,5.0,120.0,2.0,15.0,,30.0,1.0,,29.0,25.0,68.0,1.0,14.0,7.0,16.0,138.0,18.0,64.0,10.0,3.0,54.0,14.0,50.0,460.0,1189.0,120.0,5.0,4.0,2.0,5.0,18.0,5.0,20.0,13.0,1.0,11.0,43.0,5.0,6.0,68.0,280.0,,400.0,10.0,18.0,46.0,19.0,3.0,17.0,2.0,690.0,5.0,385.0,60.0,125.0,14.0,68.0,468.0,95.0,102.0,392.0,17.0,18.0,12.0,108.0,8.0,6.0,,0.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,2.0,,2.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,u6zmhmbmshvt71tsvx7zlw45,L. Mühl,Defender,28,28.0,94.0,20.0,127.0,14.0,38.0,307.0,2.0,498.0,,83.0,2.0,4.0,18.0,4.0,12.0,121.0,281.0,,30.0,1.0,35.0,193.0,5.0,122.0,54.0,1.0,60.0,45.0,35.0,1196.0,2438.0,219.0,12.0,159.0,69.0,1.0,1.0,,5.0,14.0,6.0,3.0,26.0,,67.0,188.0,271.0,,947.0,13.0,98.0,73.0,54.0,19.0,39.0,7.0,1545.0,,864.0,92.0,676.0,30.0,119.0,1228.0,98.0,439.0,921.0,41.0,5.0,1.0,98.0,27.0,18.0,,1.0,0.0,1.0,,,,,1.0,,,,,24.0,5.0,,,,,,,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,bqwy2zxpy11uas3l6fsbnrh4a,F. Nürnberger,Midfielder,15,24.0,20.0,52.0,177.0,27.0,123.0,304.0,11.0,270.0,1.0,42.0,5.0,57.0,7.0,7.0,42.0,86.0,179.0,1.0,29.0,9.0,28.0,282.0,13.0,142.0,32.0,21.0,142.0,43.0,46.0,1007.0,2156.0,351.0,9.0,37.0,19.0,11.0,21.0,6.0,23.0,22.0,7.0,57.0,30.0,6.0,35.0,145.0,429.0,1.0,833.0,20.0,47.0,65.0,51.0,33.0,33.0,7.0,1475.0,3.0,791.0,174.0,410.0,29.0,165.0,1012.0,265.0,198.0,829.0,35.0,13.0,8.0,262.0,27.0,16.0,3.0,2.0,1.0,2.0,,1.0,,,3.0,,1.0,,,5.0,2.0,1.0,6.0,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,50cfa3y5hfbct6ciou0kdbt1x,S. Rhein,Midfielder,36,,,,1.0,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,1.0,1.0,77.0,1.0,4.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,3.0,,1.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,64c501ni6g8kv9lrz2faxuv6y,L. Rosenlöcher,Midfielder,40,,2.0,1.0,1.0,,,5.0,,4.0,,1.0,5.0,,1.0,,,1.0,3.0,,5.0,2.0,2.0,1.0,,2.0,,,1.0,,61.0,7.0,43.0,2.0,,1.0,,1.0,,,,1.0,,1.0,1.0,,,3.0,1.0,,4.0,1.0,,,1.0,,,,19.0,,3.0,1.0,3.0,5.0,,7.0,1.0,,4.0,2.0,,,2.0,,,,0.0,1.0,0.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,qcu1j3x6cmn0r7f3cx3y4yc5,F. Schleusener,Midfielder,23,7.0,13.0,14.0,57.0,7.0,34.0,106.0,7.0,55.0,,4.0,20.0,15.0,3.0,1.0,3.0,80.0,67.0,,27.0,2.0,14.0,30.0,4.0,63.0,8.0,6.0,27.0,10.0,18.0,169.0,834.0,141.0,5.0,4.0,3.0,9.0,7.0,2.0,6.0,4.0,1.0,15.0,38.0,2.0,30.0,54.0,77.0,,110.0,14.0,17.0,37.0,50.0,13.0,22.0,5.0,322.0,2.0,106.0,84.0,35.0,27.0,30.0,177.0,61.0,52.0,102.0,15.0,4.0,5.0,40.0,7.0,3.0,1.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,7noyh0qfufrk1yg7gvf38o8gl,M. Schäffler,Forward,9,23.0,29.0,26.0,163.0,17.0,82.0,279.0,9.0,129.0,3.0,6.0,1.0,27.0,,3.0,6.0,221.0,170.0,3.0,24.0,,23.0,93.0,2.0,160.0,6.0,9.0,53.0,16.0,59.0,357.0,1971.0,356.0,19.0,10.0,4.0,19.0,8.0,1.0,15.0,12.0,7.0,32.0,104.0,1.0,110.0,149.0,133.0,2.0,207.0,38.0,23.0,68.0,111.0,44.0,30.0,4.0,684.0,24.0,201.0,193.0,75.0,24.0,45.0,377.0,135.0,72.0,187.0,30.0,2.0,10.0,83.0,12.0,4.0,6.0,6.0,4.0,0.0,4.0,3.0,,,10.0,,,,,1.0,3.0,,,,,,,,,29.0,5.0,10.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,abu8ty1fb2pscviow7wkbwfoq,E. Shuranov,Forward,44,8.0,1.0,14.0,31.0,7.0,29.0,96.0,6.0,28.0,1.0,,6.0,17.0,,1.0,4.0,45.0,50.0,1.0,14.0,,12.0,27.0,,46.0,3.0,3.0,13.0,2.0,100.0,140.0,692.0,87.0,10.0,4.0,2.0,11.0,10.0,,8.0,6.0,,7.0,42.0,,18.0,41.0,65.0,,99.0,21.0,10.0,16.0,27.0,10.0,7.0,2.0,259.0,15.0,99.0,56.0,34.0,14.0,22.0,149.0,42.0,34.0,90.0,12.0,1.0,3.0,60.0,1.0,1.0,4.0,0.0,5.0,1.0,3.0,1.0,1.0,,5.0,,,,,,,,1.0,,,,,,,4.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,2e6l5yj8f5revbcv1r7md90p,S. Singh,Midfielder,8,5.0,1.0,10.0,27.0,9.0,29.0,64.0,5.0,36.0,,2.0,6.0,11.0,,,4.0,16.0,32.0,,11.0,,9.0,25.0,5.0,25.0,8.0,3.0,23.0,12.0,20.0,165.0,456.0,68.0,1.0,7.0,2.0,4.0,5.0,3.0,5.0,5.0,,7.0,15.0,1.0,4.0,32.0,95.0,,136.0,5.0,6.0,21.0,12.0,13.0,10.0,2.0,265.0,9.0,134.0,41.0,44.0,11.0,24.0,168.0,52.0,61.0,133.0,9.0,6.0,1.0,46.0,8.0,4.0,,0.0,0.0,0.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,r8x67nvomh6jy01nea5m58lx,O. Sorg,Defender,25,1.0,9.0,4.0,7.0,1.0,11.0,34.0,,21.0,,2.0,7.0,4.0,,,1.0,6.0,20.0,,8.0,13.0,4.0,4.0,2.0,10.0,8.0,,3.0,2.0,1.0,62.0,172.0,20.0,1.0,10.0,6.0,,1.0,,1.0,2.0,1.0,,,,4.0,12.0,12.0,,42.0,1.0,10.0,12.0,2.0,4.0,7.0,1.0,117.0,,40.0,13.0,30.0,8.0,7.0,62.0,14.0,20.0,42.0,5.0,2.0,,17.0,1.0,1.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,5.0,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,8iyjpvoaxz8zy0pp8ueaidgx5,M. Šuver,Defender,41,,,,1.0,,,1.0,,1.0,,,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,1.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,4pu28itweq7urzmmew3rwa8d1,A. Sørensen,Defender,4,30.0,127.0,27.0,153.0,6.0,30.0,311.0,2.0,666.0,2.0,78.0,1.0,4.0,22.0,5.0,1.0,156.0,286.0,1.0,31.0,5.0,41.0,504.0,2.0,133.0,33.0,2.0,61.0,38.0,50.0,1573.0,2690.0,247.0,7.0,153.0,88.0,4.0,,1.0,5.0,16.0,7.0,23.0,28.0,1.0,92.0,171.0,256.0,,1335.0,11.0,117.0,47.0,64.0,18.0,23.0,8.0,1972.0,,1257.0,94.0,1080.0,31.0,158.0,1621.0,91.0,304.0,1297.0,48.0,2.0,2.0,147.0,25.0,13.0,,1.0,0.0,1.0,,1.0,,,1.0,,,,,17.0,4.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,b40xhpgxf8cvruo6vumzu3u1h,E. Valentini,Defender,22,30.0,87.0,77.0,139.0,33.0,103.0,522.0,7.0,463.0,4.0,70.0,,31.0,24.0,8.0,22.0,69.0,293.0,3.0,30.0,243.0,34.0,32.0,76.0,172.0,53.0,6.0,109.0,56.0,45.0,915.0,2541.0,281.0,6.0,121.0,68.0,6.0,19.0,28.0,25.0,31.0,5.0,32.0,23.0,21.0,30.0,305.0,365.0,1.0,640.0,12.0,81.0,93.0,39.0,38.0,44.0,6.0,1793.0,1.0,570.0,142.0,303.0,30.0,151.0,933.0,212.0,282.0,623.0,39.0,93.0,22.0,156.0,37.0,19.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,,15.0,5.0,5.0,1.0,58.0,,,,,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2020-2021,1. FC Nürnberg,1._FC_Nürnberg,6gio220jnnpvfcfkqpo53gxjp,A. Zreľák,Forward,11,,1.0,1.0,7.0,1.0,3.0,17.0,,6.0,,,5.0,,,,,13.0,8.0,,5.0,,3.0,2.0,1.0,7.0,,,2.0,,45.0,16.0,52.0,18.0,1.0,1.0,,1.0,,,1.0,,,2.0,5.0,,5.0,8.0,7.0,,10.0,2.0,1.0,3.0,8.0,2.0,2.0,,34.0,1.0,10.0,11.0,3.0,5.0,,18.0,5.0,3.0,8.0,3.0,1.0,,7.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
